doc_index,register,char_count,word_count,rough_syllable_count_sv,textstat_flesch_reading_ease,textstat_flesch_kincaid_grade,textstat_gunning_fog,textstat_smog_index
966,informal,1257,210,354,69.89858123569796,6.216435291126366,7.449682176455632,8.532816995589336
967,informal,1097,180,307,68.65010967098706,6.270588235294117,7.78052509139249,8.841846274778883
968,informal,1156,191,324,69.78388888888888,6.120567375886527,7.582033096926714,8.680891452615391
969,informal,1348,224,374,70.82467986425341,6.125834841628961,7.6779185520362,8.697196308434329
970,informal,1129,186,316,69.70226615236258,6.211513982642241,7.80315011250402,8.841846274778883
971,informal,1183,196,332,69.79334558823531,6.330330882352943,8.059313725490197,9.007467420416297
972,informal,2159,354,600,67.40543103448279,7.459827586206899,8.788505747126436,9.188382445141503
973,informal,1159,192,325,69.3220168067227,6.352231559290384,7.621661998132587,8.671277953709914
974,informal,1251,202,351,67.39114519968263,6.461571012959535,7.807564136471832,8.841846274778883
975,informal,1214,199,340,69.46447368421055,6.1331578947368435,7.595703544575724,8.6894789155246
976,informal,1363,223,381,68.0953532110092,6.469256880733948,8.029724770642202,8.982922981607832
977,informal,1364,222,385,63.575850120870285,7.592108514638735,9.536502820306206,10.056822442137396
978,informal,1356,223,379,67.89354198668717,6.784477726574504,8.32452636968766,9.150863307647796
979,informal,1226,198,343,67.21875,6.305833333333336,7.592307692307692,8.697196308434329
980,informal,1125,184,316,70.29674358141047,6.09936951576211,7.573740656483588,8.671277953709914
981,informal,1114,182,312,68.5387085113375,6.315353269799541,8.0106473874466,9.007467420416297
982,informal,1108,182,310,69.48395990798556,6.183509694380547,7.5637200131449225,8.671277953709914
983,informal,1130,187,317,69.40890025575447,6.267046035805631,7.590281329923275,8.671277953709914
984,informal,142,23,41,70.31420289855075,5.356521739130439,8.284057971014493,8.841846274778883
985,informal,180,32,51,74.39583333333336,5.532500000000002,9.266666666666666,9.725611199111238
986,informal,148,30,43,81.63000000000002,5.600000000000001,7.333333333333333,7.168621630094336
987,informal,322,59,96,77.27833898305086,5.412000000000003,8.787796610169492,9.3871
988,informal,154,26,46,73.24769230769233,6.272307692307695,9.815384615384616,10.125756701596842
989,informal,207,34,58,63.455196078431385,7.224117647058826,9.23921568627451,9.725611199111238
990,informal,378,69,112,68.90058823529414,7.872352941176469,10.329411764705883,10.125756701596842
991,informal,333,61,92,81.49163934426231,4.0577517564402825,6.76440281030445,7.957251820313856
992,informal,166,31,45,80.78250000000001,3.8550000000000004,5.666666666666668,7.168621630094336
993,informal,1114,179,312,69.31617602996255,6.539123595505622,8.791610486891386,9.3871
994,informal,1061,168,297,67.36819960079842,6.628646706586828,8.525189620758482,9.210782826323648
995,informal,1087,176,303,70.52543750000002,6.139625000000002,8.260714285714286,9.017664075816786
996,informal,1042,166,294,67.48818181818186,6.578787878787878,8.763636363636364,9.3871
997,informal,2609,431,757,67.55085271317833,7.398139534883722,9.08217054263566,9.3871
998,informal,1547,256,434,70.36642156862747,6.964019607843138,9.431372549019608,9.725611199111238
999,informal,1543,255,436,68.36447782842936,7.044944053046002,9.44185661002901,9.811843763644266
1000,informal,1842,305,530,68.25022185430466,7.491052980132448,9.74860927152318,9.888512548439397
1001,informal,1258,204,358,66.43206434729066,7.145317118226604,9.804064039408868,10.125756701596842
1002,informal,1898,330,532,72.79800443458983,6.8093015521064295,9.134368070953437,9.339509955726097
1003,informal,1428,237,404,71.27085191793044,6.40421052631579,8.527743086529885,9.134995656068206
1004,informal,1188,195,335,70.68070231958767,6.412976804123712,8.561340206185568,9.188382445141503
1005,informal,1065,168,300,67.87478642714574,6.557988023952095,8.525189620758482,9.210782826323648
1006,informal,1518,251,429,73.26606666666667,5.997657142857143,7.801904761904763,8.563005593585519
1007,informal,1781,305,488,73.16950000000003,6.158999999999999,8.200000000000001,8.841846274778883
1008,informal,1293,210,362,70.49235575569942,6.481260906276386,8.554010695187166,9.168548406835143
1009,informal,1963,337,545,74.1021031746032,6.015119047619049,8.073015873015875,8.735056554316923
1010,informal,1522,247,429,69.85781707317076,6.571227642276423,8.822439024390244,9.3871
1011,informal,1725,271,488,66.1470879801735,7.21537971322358,9.733474951318819,10.070005560515861
1012,informal,1575,266,443,67.70552935010484,7.47317610062893,9.51153039832285,9.725611199111238
1013,informal,1427,232,403,69.54033816425124,6.734202898550727,9.111111111111112,9.586721724236664
1014,informal,1650,277,471,69.29973913043479,7.021710144927539,9.288115942028986,9.642632912329528
1015,informal,1861,312,524,68.8045414790997,6.752918327974278,8.834520900321543,9.3871
1016,informal,1181,191,331,69.66292763157898,6.492828947368423,8.539473684210526,9.188382445141503
1017,informal,1462,246,416,71.91199907235622,5.995630797773657,8.209647495361782,8.97023862654752
1018,informal,1876,291,534,64.45971264367816,7.699162561576355,9.523809523809524,9.84237267433701
1019,informal,1037,165,291,68.04500000000003,6.678571428571431,8.83205574912892,9.424239791934728
1020,informal,1234,199,347,68.53715397631134,6.962456852791881,9.51729272419628,9.888512548439397
1021,informal,404,71,110,67.94364130434785,8.067934782608695,11.537681159420291,11.20814326018867
1022,informal,417,66,114,59.603541666666686,10.245625,13.533333333333331,12.457975602129121
1023,informal,543,90,150,54.97484550561799,11.118960674157304,13.39438202247191,12.161744961471694
1024,informal,403,76,120,68.44210526315791,8.433157894736844,9.705263157894738,8.841846274778883
1025,informal,234,42,67,71.76785714285715,6.727142857142859,7.504761904761906,7.793537801064561
1026,informal,3743,619,1069,64.76553241465709,9.178366217768037,11.404614260361207,10.598780456956124
1027,informal,4334,721,1234,64.68750000000003,9.20527777777778,11.444444444444445,10.62613485830676
1028,informal,4529,750,1289,63.99973879702854,9.10373831775701,11.206750881517237,10.560738912317856
1029,informal,3920,656,1113,65.81097447519086,9.165026240458019,11.363072519083971,10.411451182825502
1030,informal,5046,854,1452,66.37752582159627,8.70456338028169,10.859718309859156,10.25414643259724
1031,informal,5316,905,1525,66.42748272121888,9.081153011805068,11.165381898900213,10.178562406969252
1032,informal,3817,637,1093,65.63879791606924,8.876859764840837,10.90251409999044,10.23097548852734
1033,informal,4112,686,1176,64.11496571554969,9.473337757133375,11.689891616898917,10.702692998642778
1034,informal,4772,787,1362,62.70770188830858,9.651396812642293,12.039587518414358,11.101131339891392
1035,informal,3627,596,1034,64.42517507002803,9.200462184873949,11.429131652661065,10.65027996061788
1036,informal,583,101,158,69.78633333333336,7.666,9.466666666666667,9.2995712137729
1037,informal,562,107,160,77.33481132075472,6.234582210242589,8.321293800539085,8.418075326091056
1038,informal,804,149,232,73.80579278523493,7.59187080536913,9.329194630872484,8.472884824447931
1039,informal,584,109,167,73.52610856269114,7.517018348623857,9.101529051987768,8.344100000000001
1040,informal,606,110,167,78.28420454545456,5.756136363636365,7.681818181818182,8.07648339933343
1041,informal,773,137,215,78.71772395487724,5.373842070338423,7.317584605175847,8.00094639256281
1042,informal,508,91,138,80.22021978021981,5.299780219780221,7.837362637362637,8.418075326091056
1043,informal,619,109,171,76.58360665137617,5.962282110091742,8.752752293577982,9.188382445141503
1044,informal,510,92,138,78.165,5.550952380952385,7.80952380952381,8.418075326091056
1045,informal,557,97,152,75.89989690721652,6.115316642120771,8.429455081001473,8.841846274778883
1046,informal,531,93,145,73.71252747252748,6.207472527472529,8.716483516483517,9.236282656511921
1047,informal,754,125,212,50.25862007168459,9.672043010752692,11.317562724014337,11.429527900616531
1048,informal,2294,447,636,82.12381255605384,6.236658295964126,8.750349775784754,7.976525956113203
1049,informal,1762,341,491,67.20108504398829,11.587390029325515,14.628739002932551,10.63711953065702
1050,informal,1702,330,479,72.37143356643357,9.471212121212123,12.093240093240093,9.466822959209587
1051,informal,1549,301,430,64.39852344038394,12.585559246954595,15.238242894056848,10.25414643259724
1052,informal,1802,352,503,76.0646287878788,8.479613636363634,11.204848484848485,9.029198982220553
1053,informal,1530,298,429,64.49634973900075,12.489105145413877,15.392095451155857,10.74609503303851
1054,informal,1644,318,459,68.94887650085765,10.824168096054887,13.702001143510579,10.23097548852734
1055,informal,1450,283,404,71.09000530035335,10.374208480565375,13.440141342756185,10.125756701596842
1056,informal,1328,256,370,65.30031250000003,12.100937500000004,15.14375,10.9516
1057,informal,1544,305,433,68.2552049180328,11.316147540983607,14.298360655737705,10.355215969177355
1058,informal,1778,342,500,69.31276315789474,10.671783625730995,13.856140350877196,10.686352973137792
1059,informal,1731,343,484,76.33603323558164,8.259577712609971,10.85286412512219,8.841846274778883
1060,informal,1495,289,420,67.72641349480972,10.992418685121105,14.05134948096886,10.793553405168563
1061,informal,1542,298,431,71.17464002440514,10.0620317266626,13.118242830994511,10.23097548852734
1062,informal,1892,365,533,69.11770547945207,10.095665362035227,13.0587084148728,10.608840637214634
1063,informal,1527,293,429,67.66410068259388,11.100481228668944,13.90430034129693,10.355215969177355
1064,informal,2630,491,740,70.16004930860758,9.893309036338302,12.373501983063566,9.682069395223575
1065,informal,1594,305,449,66.90886736214605,10.815111773472431,13.71385991058122,10.832165505486643
1066,informal,1501,289,417,71.56402956904691,9.804460522176786,12.446807172066688,9.573946990214175
1067,informal,1887,361,530,65.68767428439521,11.570754847645428,14.138596491228071,10.31748142421505
1068,informal,1449,279,405,74.68141129032261,8.618718637992831,11.450537634408603,9.516144504307135
1069,informal,1443,280,402,65.88150793650794,11.79904761904762,14.587301587301589,10.504223727775692
1070,informal,1543,299,433,68.11927591973246,11.186050167224082,14.234247491638795,10.577609850970193
1071,informal,1806,349,508,66.27594425631678,11.897103412346969,14.753946340192758,10.436869588844216
1072,informal,1692,326,474,66.3091901840491,12.109276073619633,14.880490797546015,10.125756701596842
1073,informal,1407,274,392,68.17695458231957,11.313260340632603,14.367558799675587,10.504223727775692
1074,informal,1355,264,381,65.02636363636366,12.387575757575757,15.321212121212122,10.686352973137792
1075,informal,1345,261,373,69.46206896551725,10.775172413793104,13.7455938697318,10.25414643259724
1076,informal,2079,397,582,74.02546747666324,8.735783078974663,11.054022818195287,8.841846274778883
1077,informal,1557,305,438,70.80777511961725,10.248708133971295,13.028229665071771,9.80015041476705
1078,informal,314,66,87,93.01762820512822,2.9765384615384605,4.333333333333334,3.1291
1079,informal,342,67,95,90.87409090909094,2.926536796536798,4.983549783549783,6.18269132825596
1080,informal,320,64,89,88.74892857142859,3.489126984126983,4.8349206349206355,5.46131890053228
1081,informal,326,66,90,91.71608974358975,3.1580769230769263,4.948717948717949,5.46131890053228
1082,informal,318,66,87,93.01762820512822,2.9765384615384605,4.333333333333334,3.1291
1083,informal,382,75,107,86.85180180180181,4.209189189189189,6.014414414414415,6.42735559955562
1084,informal,359,73,98,92.995,2.843650793650795,4.66984126984127,5.288315135182226
1085,informal,1176,220,332,80.42908256880735,5.9094626474443,7.5129750982962,7.168621630094336
1086,informal,339,69,94,91.05432835820896,2.9368869936034123,4.425586353944563,5.288315135182226
1087,informal,351,68,98,88.52895522388062,3.2891257995735614,5.022601279317698,6.18269132825596
1088,informal,351,68,97,88.17247512437811,3.735149253731347,6.25771144278607,7.168621630094336
1089,informal,499,94,137,81.45967741935488,5.197880184331797,7.464823348694317,7.957251820313856
1090,informal,600,110,166,78.91204701834864,5.637511467889908,8.385779816513761,8.841846274778883
1091,informal,286,60,78,93.05122033898307,3.2119999999999997,4.720000000000001,3.1291
1092,informal,292,60,80,90.18342372881357,3.612000000000002,5.397966101694916,5.683917801722854
1093,informal,461,94,129,84.6702419354839,5.300161290322581,6.63010752688172,5.46131890053228
1094,informal,771,150,211,85.53566107382551,5.030395973154366,7.033825503355705,6.742157984588678
1095,informal,537,108,149,92.055636682243,3.742137850467291,5.723831775700935,5.148860815047168
1096,informal,378,79,106,91.7310576923077,2.886858974358976,3.9000000000000004,3.1291
1097,informal,328,69,89,92.06990196078432,3.2329411764705895,5.121568627450981,5.46131890053228
1098,informal,1631,283,463,70.69555779049978,6.4338573417917395,8.588024137397495,9.20300075937882
1099,informal,327,65,89,88.93645833333336,3.5043749999999996,4.891666666666667,5.46131890053228
1100,informal,340,65,95,84.97083333333336,4.057500000000001,5.516666666666667,6.42735559955562
1101,informal,298,60,81,88.74952542372883,3.812000000000001,5.397966101694916,5.683917801722854
1102,informal,303,61,81,90.315,3.6433333333333344,5.466666666666667,5.683917801722854
1103,informal,461,85,124,79.82500000000002,5.603333333333335,7.980952380952381,8.344100000000001
1104,informal,311,64,85,94.12035714285716,2.7399206349206366,4.2,3.1291
1105,informal,296,62,82,91.11255464480875,3.076639344262297,5.378142076502733,6.42735559955562
1106,informal,325,65,88,91.58020833333336,3.135625000000001,4.891666666666667,5.46131890053228
1107,informal,364,69,100,84.60519607843139,4.2741176470588265,5.7098039215686285,6.42735559955562
1108,informal,835,159,219,79.81287111622555,5.69536248561565,7.770771001150749,8.00094639256281
1109,informal,887,175,237,81.74853448275864,5.459252873563219,7.86896551724138,8.07648339933343
1110,informal,618,122,162,85.48242561983474,4.342223140495868,6.492892561983471,7.168621630094336
1111,informal,828,157,220,83.97891608391608,5.069114219114223,7.4675990675990676,7.686295010490155
1112,informal,779,156,205,86.20071236559143,4.44491935483871,6.715053763440861,7.168621630094336
1113,informal,601,119,159,85.88172881355935,4.212,6.753898305084746,7.554174236665414
1114,informal,700,135,186,82.49038557213932,4.527686567164178,6.854726368159205,7.793537801064561
1115,informal,1885,355,539,72.7341168599465,7.74298245614035,10.16449598572703,9.549672527348893
1116,informal,1011,197,276,79.71048076923078,6.1782692307692315,8.551282051282051,8.344100000000001
1117,informal,758,145,198,80.0925,5.069166666666668,7.5777777777777775,8.344100000000001
1118,informal,918,178,244,79.61459167950694,6.152121212121212,8.24427324088341,8.00094639256281
1119,informal,762,147,202,84.42619551681197,4.780884184308842,6.952926525529266,7.348242739294969
1120,informal,2613,459,730,72.91213460056514,6.436018494734139,8.445003853069613,8.925248442259383
1121,informal,1438,261,378,74.17300904977377,6.713167420814482,9.040723981900454,9.168548406835143
1122,informal,685,127,175,81.24600000000004,5.057333333333336,7.262222222222222,7.908726449838941
1123,informal,893,173,230,83.58550387596902,5.161627906976747,7.593798449612404,7.793537801064561
1124,informal,775,144,217,76.0325,6.629166666666666,8.066666666666668,7.793537801064561
1125,informal,1081,209,293,81.96003344481608,5.783285024154591,7.721887774061688,7.32110970712323
1126,informal,731,132,202,76.55330629770995,6.649685114503818,8.687404580152672,8.472884824447931
1127,informal,640,114,171,79.19776315789476,4.572894736842105,6.256140350877193,7.492282038375204
1128,informal,823,159,225,79.49272641509437,6.121691823899372,7.617861635220127,7.168621630094336
1129,informal,759,137,208,73.74847810218981,6.376357664233577,8.107737226277372,8.548686976883017
1130,informal,840,146,238,73.22832876712332,6.672493150684932,7.757808219178083,7.908726449838941
1131,informal,949,169,266,69.39485453648918,7.078831360946747,8.000197238658776,8.344100000000001
1132,informal,349,65,96,76.50153846153849,5.818461538461541,6.430769230769231,6.742157984588678
1133,informal,1113,204,317,72.14143062397375,7.399618226600989,8.737110016420363,8.344100000000001
1134,informal,655,122,180,72.64663934426231,7.456323185011708,8.610772833723653,7.957251820313856
1135,informal,671,122,183,73.47100409836068,6.800122950819674,8.722950819672132,8.841846274778883
1136,informal,987,178,273,69.36617353308365,8.497490636704121,10.607740324594259,9.725611199111238
1137,informal,1034,183,294,70.62289617486341,8.460218579234972,10.537704918032787,9.444778638647367
1138,informal,483,88,132,75.62333333333336,6.355,7.684848484848485,7.793537801064561
1139,informal,623,114,175,77.34493421052633,6.011359649122809,7.454385964912281,7.6454224807358475
1140,informal,916,163,253,71.95430368098162,7.272521472392636,9.46478527607362,9.3871
1141,informal,1052,190,292,70.4179186602871,7.728468899521534,9.014354066985646,8.575989854853784
1142,informal,448,82,120,74.6377804878049,6.923073170731712,8.511219512195122,8.238735603445708
1143,informal,560,93,160,74.04852822580646,5.819018817204306,6.800537634408602,7.6454224807358475
1144,informal,735,137,201,78.37860502838606,6.108710462287107,7.548742903487429,7.3871296695380915
1145,informal,764,130,217,67.39076923076925,7.08923076923077,7.969230769230769,8.548686976883017
1146,informal,662,122,186,71.03020947176687,6.719617486338802,8.700910746812387,9.150863307647796
1147,informal,468,88,130,72.73924242424245,6.757272727272728,8.139393939393939,8.344100000000001
1148,informal,430,78,119,75.41692307692311,5.96974358974359,7.251282051282051,7.793537801064561
1149,informal,635,118,172,76.43493644067799,6.262500000000003,7.933898305084746,8.07648339933343
1150,informal,1488,263,424,77.30465479287574,5.915645387232342,7.818210926555935,8.20500826718156
1151,informal,370,68,104,74.83982352941179,6.19929411764706,6.616470588235294,6.742157984588678
1152,informal,406,75,110,82.47550000000001,4.861000000000001,6.066666666666666,6.42735559955562
1153,informal,1357,247,381,77.34675637056444,6.0805191712312485,7.917027863777091,8.124751697461797
1154,informal,221,35,67,72.26232142857144,5.353928571428575,6.928571428571428,8.07648339933343
1155,informal,208,39,62,91.68615384615387,3.7005128205128237,6.225641025641026,6.42735559955562
1156,informal,210,36,62,87.25000000000003,3.3255555555555567,4.711111111111111,5.985473137389441
1157,informal,146,25,45,83.32066666666667,3.708000000000002,6.533333333333335,7.793537801064561
1158,informal,151,25,44,79.93666666666668,4.18,6.533333333333335,7.793537801064561
1159,informal,334,60,97,86.085,4.233333333333338,6.133333333333334,6.742157984588678
1160,informal,165,26,48,80.89987179487183,4.12846153846154,6.543589743589743,7.793537801064561
1161,informal,258,45,77,75.50000000000003,4.964444444444446,6.2666666666666675,7.554174236665414
1162,informal,240,41,69,77.41211382113822,5.857073170731713,7.417886178861789,7.793537801064561
1163,informal,400,74,117,72.91570270270272,6.765783783783785,9.163243243243244,9.3871
1164,informal,220,40,65,88.82000000000002,3.3550000000000004,5.0,5.985473137389441
1165,informal,532,95,154,72.3241666666667,7.105,8.859649122807019,8.841846274778883
1166,informal,797,164,226,59.07497699386502,15.142990797546016,18.999386503067484,12.602617957971052
1167,informal,668,132,185,76.82531170483462,7.967748091603056,11.78676844783715,10.504223727775692
1168,informal,907,177,252,80.7554292929293,6.853712121212123,10.094949494949496,9.150863307647796
1169,informal,567,114,159,71.10107300884957,10.36024336283186,14.131858407079648,11.20814326018867
1170,informal,659,133,184,73.03894656488553,9.580671755725188,12.922748091603054,10.355215969177355
1171,informal,651,127,183,64.7482142857143,12.053730158730158,15.774603174603175,12.161744961471694
1172,informal,794,158,229,68.19430467091297,10.248121019108279,13.523991507430999,11.20814326018867
1173,informal,792,158,223,67.19329936305733,11.687847133757963,14.598216560509554,10.355215969177355
1174,informal,793,155,226,69.26515151515153,9.974545454545456,13.123809523809525,10.864195022040775
1175,informal,802,163,225,80.79236111111112,7.021080246913581,10.322222222222223,9.188382445141503
1176,informal,892,176,251,71.7217142857143,9.466285714285714,12.971428571428573,10.914260884657427
1177,informal,1409,222,400,68.81287456008046,6.711455505279037,8.531020613373554,9.150863307647796
1178,informal,1597,245,446,66.55354184641934,7.166781708369285,8.74339948231234,9.276330184999454
1179,informal,1446,230,411,68.68438985929161,6.8397889374090255,8.582338670548278,9.150863307647796
1180,informal,1657,266,472,66.42854821802938,7.6512893081761,9.058700209643606,9.2995712137729
1181,informal,1585,252,448,66.01706872509962,7.1690418326693255,9.163426294820718,9.642632912329528
1182,informal,1591,255,454,65.6999108992955,7.416597596353089,9.75681723995027,10.064110947511566
1183,informal,1699,275,483,66.6457583130576,7.7452068126520714,9.73852392538524,9.861636050157227
1184,informal,1786,287,511,67.01789145636974,7.000823958650049,9.309577379142596,9.761364909221204
1185,informal,1570,250,447,67.05060240963859,6.852759609868045,8.91956397016638,9.485657244295059
1186,informal,1619,261,458,70.62217948717951,6.484725274725275,8.49084249084249,9.107695989026187
1187,informal,1532,240,436,65.57448139176392,7.237965205901784,9.048315349042062,9.549672527348893
1188,informal,1449,230,411,68.99459204780514,6.630176970811309,8.489174902321306,9.134995656068206
1189,informal,1436,228,407,67.32106583455703,7.002342143906024,9.097307880567792,9.586721724236664
1190,informal,1590,254,447,69.54579710144931,6.552049689440995,8.613514022209674,9.236282656511921
1191,informal,2856,450,782,55.593500000000006,11.094777777777775,13.88888888888889,12.602617957971052
1192,informal,1448,229,409,51.911977484092034,12.284552129221733,15.1990210474792,13.383793397009324
1193,informal,1798,279,506,54.365282258064525,11.452410394265232,14.174551971326165,12.745084868956482
1194,informal,2188,346,623,53.87196531791908,11.884987613542531,14.972419488026425,13.25671669890799
1195,informal,1914,313,518,59.81023162939299,10.471138749429485,13.671291647649475,12.416235457179464
1196,informal,2124,340,603,56.563074950690364,10.967822485207101,13.983747534516766,12.68835289967788
1197,informal,455,74,127,67.00638127853883,6.935821917808223,8.70228310502283,9.2995712137729
1198,informal,641,112,180,73.34674603174606,6.120476190476193,8.192063492063493,8.841846274778883
1199,informal,666,111,187,68.0318918918919,7.709601029601032,9.586100386100387,9.606745405546679
1200,informal,469,76,132,65.96517543859653,7.205263157894738,9.27719298245614,9.725611199111238
1201,informal,516,80,139,67.67000000000002,6.305000000000003,8.5,9.188382445141503
1202,informal,600,105,170,74.26741071428572,6.1611309523809545,7.916666666666668,8.472884824447931
1203,informal,504,84,138,65.72500000000001,7.570000000000004,9.885714285714286,10.125756701596842
1204,informal,659,112,187,64.45035714285714,8.24464285714286,10.32857142857143,10.608840637214634
1205,informal,762,127,208,74.0389881889764,6.087409448818896,7.914645669291338,8.548686976883017
1206,informal,647,117,181,73.4546153846154,7.166178266178271,9.762637362637363,9.606745405546679
1207,informal,591,97,168,66.30608247422683,7.453460972017677,9.25419734904271,9.606745405546679
1208,informal,688,120,190,71.76000000000002,6.97666666666667,9.333333333333334,9.516144504307135
1209,informal,585,95,158,74.56082236842107,5.8096710526315825,7.697368421052632,8.472884824447931
1210,informal,608,89,161,58.95022471910116,8.195537720706259,9.130658105939006,9.606745405546679
1211,informal,1038,173,286,74.00746109381949,6.24277456647399,8.097643397065363,8.617729084823388
1212,informal,926,140,258,57.73462679856115,9.522940647482017,10.115467625899282,9.827888789773866
1213,informal,491,80,137,67.27750000000003,6.714642857142859,8.571428571428573,9.236282656511921
1214,informal,2252,382,656,66.46491947029352,8.291125029825817,10.181865903125747,9.910423181423305
1215,informal,545,89,151,68.45584269662922,6.86969502407705,9.130658105939006,9.606745405546679
1216,informal,692,116,191,66.76155172413796,8.064236453201971,10.076847290640396,9.957137785484202
1217,informal,796,135,222,64.65085056390981,8.371945488721806,11.161278195488723,10.9516
1218,informal,665,118,184,75.94756120527309,5.923333333333336,8.63427495291902,9.150863307647796
1219,informal,693,117,197,68.54769230769233,6.92786324786325,8.276923076923078,8.841846274778883
1220,informal,912,143,251,52.49032051282052,11.858846153846155,12.610256410256412,10.864195022040775
1221,informal,795,131,220,69.54460687022902,6.813656488549622,8.90412213740458,9.3871
