human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_neutral,human_emotion_surprise,human_emotion_anger,human_emotion_joy,human_emotion_disgust,human_emotion_fear,human_emotion_sadness,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_neutral,llm_emotion_joy,llm_emotion_surprise,llm_emotion_anger,llm_emotion_disgust,llm_emotion_sadness,llm_emotion_fear
NEUTRAL,0.8231462836265564,0.176854,0,0.11445252597332001,0.5410422682762146,0.03660653159022331,0.06118275597691536,0.028910791501402855,0.18970905244350433,0.02809605933725834,NEUTRAL,0.4197053909301758,0.580295,0,0.01877538673579693,0.014889408834278584,0.21357795596122742,0.3601371645927429,0.05365382507443428,0.25315070152282715,0.08581554889678955
NEUTRAL,0.604901134967804,0.395099,0,0.2608574628829956,0.4169366955757141,0.06368513405323029,0.14681953191757202,0.019951382651925087,0.06437159329652786,0.027378259226679802,NEUTRAL,0.538802444934845,0.461198,0,0.0446731336414814,0.0029470014851540327,0.9439471364021301,0.0022705530282109976,0.0022314509842544794,0.001988612348213792,0.0019420161843299866
POSITIVE,0.9905809760093689,0.992254,1,0.02901124581694603,0.06270146369934082,0.011965153738856316,0.8752999305725098,0.0060860211960971355,0.008916464634239674,0.006019709166139364,POSITIVE,0.4735599160194397,0.580392,1,0.0663846805691719,0.04080108180642128,0.18841484189033508,0.21079233288764954,0.062076155096292496,0.3262171745300293,0.10531371831893921
NEUTRAL,0.9124006628990173,0.087599,0,0.33407387137413025,0.5231369733810425,0.03346586972475052,0.036571092903614044,0.030485253781080246,0.022393539547920227,0.01987345516681671,POSITIVE,0.50303053855896,0.829921,1,0.014987727627158165,0.01970059610903263,0.24463599920272827,0.2079223394393921,0.029002511873841286,0.4050373136997223,0.07871352881193161
NEGATIVE,0.8884742856025696,0.893254,1,0.08296672254800797,0.787726879119873,0.027654962614178658,0.02743086777627468,0.027745721861720085,0.026365425437688828,0.020109428092837334,POSITIVE,0.4096393287181854,0.795629,1,0.018580645322799683,0.011163003742694855,0.6004018187522888,0.13518796861171722,0.03340395912528038,0.150491863489151,0.05077076330780983
NEGATIVE,0.8740601539611816,0.881936,1,0.04072161763906479,0.8075759410858154,0.027038125321269035,0.03751304745674133,0.019670110195875168,0.05117194354534149,0.01630924828350544,POSITIVE,0.5924627780914307,0.784127,1,0.033386748284101486,0.024672359228134155,0.46760237216949463,0.11856844276189804,0.04191480204463005,0.26887547969818115,0.04497979208827019
NEUTRAL,0.5144467949867249,0.485553,0,0.004144913982599974,0.9800716638565063,0.0025502152275294065,0.0031451298855245113,0.003708708332851529,0.003855457529425621,0.0025240075774490833,NEGATIVE,0.6220191717147827,0.761162,1,0.07851007580757141,0.04409760609269142,0.38413819670677185,0.1517660915851593,0.10622874647378922,0.10636688768863678,0.1288924217224121
NEGATIVE,0.7814071178436279,0.803682,1,0.0439184233546257,0.3082817792892456,0.04247071221470833,0.0244284737855196,0.06533604860305786,0.0900333821773529,0.425531268119812,POSITIVE,0.4511895477771759,0.559994,1,0.07998868823051453,0.051106952130794525,0.26486799120903015,0.17717678844928741,0.123685322701931,0.1482563316822052,0.15491795539855957
NEGATIVE,0.9329588413238525,0.9362,1,0.1250506043434143,0.1800370067358017,0.14084894955158234,0.1269349604845047,0.13624770939350128,0.16647912561893463,0.12440156191587448,NEUTRAL,0.48664289712905884,0.513357,0,0.015887539833784103,0.005261750891804695,0.9229906797409058,0.017391754314303398,0.01177752111107111,0.009827516973018646,0.016863251104950905
NEGATIVE,0.6249392032623291,0.633396,1,0.003060903400182724,0.8246952295303345,0.031318578869104385,0.0041267587803304195,0.009370344690978527,0.12559591233730316,0.0018322678515687585,POSITIVE,0.3907623589038849,0.758584,1,0.019182514399290085,0.011443227529525757,0.6182941794395447,0.1449016034603119,0.029700540006160736,0.11785082519054413,0.05862699821591377
NEGATIVE,0.9448481202125549,0.951499,1,0.048254650086164474,0.4537646174430847,0.13746404647827148,0.060751330107450485,0.11165962368249893,0.1367633193731308,0.05134245753288269,POSITIVE,0.5496307015419006,0.643862,1,0.039619144052267075,0.01944778673350811,0.5174429416656494,0.15343354642391205,0.0565197691321373,0.15317869186401367,0.06035807728767395
NEUTRAL,0.8254687786102295,0.174531,0,0.04205721244215965,0.09588734805583954,0.3008761703968048,0.40836694836616516,0.04481657221913338,0.02982998639345169,0.07816570997238159,POSITIVE,0.7149431109428406,0.796959,1,0.02401031367480755,0.04349441081285477,0.03505324944853783,0.11579074710607529,0.03721162676811218,0.7070393562316895,0.037400245666503906
NEGATIVE,0.8271446824073792,0.834945,1,0.026914101094007492,0.36120811104774475,0.03446056693792343,0.007814810611307621,0.43604058027267456,0.11886245012283325,0.014699368737637997,POSITIVE,0.4893229305744171,0.614984,1,0.07044859230518341,0.046428047120571136,0.40395355224609375,0.15810640156269073,0.06516339629888535,0.162944495677948,0.09295547008514404
NEGATIVE,0.8023264408111572,0.830522,1,0.01893065869808197,0.7909557819366455,0.027440447360277176,0.04663725569844246,0.04060322418808937,0.05767892301082611,0.01775364764034748,POSITIVE,0.7385958433151245,0.826364,1,0.053533874452114105,0.06338229775428772,0.11600341647863388,0.13236254453659058,0.17763184010982513,0.3554101884365082,0.1016758531332016
NEGATIVE,0.9108772873878479,0.920029,1,0.2965262234210968,0.17242425680160522,0.3642388880252838,0.043040625751018524,0.04954684525728226,0.033260948956012726,0.04096224904060364,NEGATIVE,0.4570508599281311,0.80606,1,0.004477057605981827,0.005386011675000191,0.8036177158355713,0.06486531347036362,0.008121109567582607,0.10137128829956055,0.012161493301391602
NEUTRAL,0.7443251013755798,0.255675,0,0.11854325979948044,0.43396908044815063,0.09466873109340668,0.09048401564359665,0.06234900280833244,0.13455229997634888,0.06543358415365219,NEUTRAL,0.4102736711502075,0.589726,0,0.03808817267417908,0.012304699048399925,0.7513710260391235,0.06208529323339462,0.05424286425113678,0.03849416226148605,0.04341374710202217
NEGATIVE,0.6029297709465027,0.621979,1,0.08979994803667068,0.4805578887462616,0.08478570729494095,0.06528148800134659,0.07481618970632553,0.15671060979366302,0.04804817587137222,NEGATIVE,0.4515641927719116,0.761189,1,0.01584845781326294,0.031237415969371796,0.773604691028595,0.05783334746956825,0.033541854470968246,0.04691122844815254,0.04102301597595215
NEGATIVE,0.6954804062843323,0.733311,1,0.08186494559049606,0.3097500205039978,0.137992724776268,0.12853769958019257,0.07433846592903137,0.0541437491774559,0.2133723944425583,NEUTRAL,0.44834598898887634,0.551654,0,0.012848232872784138,0.008429089561104774,0.09994523972272873,0.16835567355155945,0.038258664309978485,0.5770578384399414,0.0951053723692894
NEUTRAL,0.6856534481048584,0.314347,0,0.009373662061989307,0.9616909027099609,0.007707675453275442,0.006504044868052006,0.004211811348795891,0.006098398007452488,0.004413453862071037,NEUTRAL,0.517103374004364,0.482897,0,0.044485073536634445,0.12415614724159241,0.5740982294082642,0.06222561374306679,0.09026699513196945,0.03758937865495682,0.06717855483293533
NEGATIVE,0.7052008509635925,0.744136,1,0.3171079158782959,0.6132147908210754,0.011384343728423119,0.0054953256621956825,0.03423990681767464,0.010689456947147846,0.007868258282542229,NEUTRAL,0.3754381239414215,0.624562,0,0.02888418920338154,0.02600700967013836,0.821150541305542,0.027149932458996773,0.025823721662163734,0.04562104120850563,0.02536347508430481
NEUTRAL,0.723200798034668,0.276799,0,0.1181751936674118,0.594537079334259,0.05408160388469696,0.08088753372430801,0.05179469659924507,0.056613169610500336,0.04391076788306236,POSITIVE,0.5958698391914368,0.711195,1,0.0222044438123703,0.011645876802504063,0.08103782683610916,0.3106021285057068,0.027849746868014336,0.5203429460525513,0.02631707303225994
NEUTRAL,0.847567617893219,0.152432,0,0.011526782065629959,0.9298883080482483,0.012460676021873951,0.024721784517169,0.007258823607116938,0.008477599360048771,0.005666032899171114,POSITIVE,0.44741886854171753,0.633015,1,0.05567016080021858,0.06499622017145157,0.126643568277359,0.14960697293281555,0.11505167931318283,0.43350401520729065,0.05452742427587509
NEGATIVE,0.5202010869979858,0.592053,1,0.13552391529083252,0.16115792095661163,0.16517196595668793,0.13272833824157715,0.1253671795129776,0.14827178418636322,0.13177888095378876,NEUTRAL,0.4980092942714691,0.501991,0,0.04432878643274307,0.01952574960887432,0.7827792763710022,0.03960264101624489,0.042611368000507355,0.026904521510004997,0.04424772039055824
NEUTRAL,0.6985278725624084,0.301472,0,0.37365180253982544,0.18263207376003265,0.2765362560749054,0.05168668553233147,0.03349694237112999,0.043421123176813126,0.03857504948973656,NEUTRAL,0.3839089274406433,0.616091,0,0.040427517145872116,0.01266977284103632,0.7955750226974487,0.04023173078894615,0.023050572723150253,0.06752535700798035,0.02052007056772709
NEUTRAL,0.8536631464958191,0.146337,0,0.13365872204303741,0.4238269329071045,0.0637630969285965,0.0994100272655487,0.15304526686668396,0.0584941990673542,0.06780177354812622,POSITIVE,0.9256792664527893,0.929779,1,0.029484424740076065,0.11203282326459885,0.7969251871109009,0.021509923040866852,0.01844671182334423,0.011376182548701763,0.010224774479866028
NEUTRAL,0.8199537396430969,0.180046,0,0.008024003356695175,0.9611843824386597,0.003141926834359765,0.006931348703801632,0.012465217150747776,0.004710494540631771,0.0035426300019025803,POSITIVE,0.7738281488418579,0.784997,1,0.13453255593776703,0.38093018531799316,0.3049110472202301,0.044648561626672745,0.0666835829615593,0.032797832041978836,0.03549623489379883
NEUTRAL,0.9330489039421082,0.066951,0,0.1551668792963028,0.4877866506576538,0.09930398315191269,0.12710723280906677,0.05332012474536896,0.040883392095565796,0.03643173724412918,POSITIVE,0.606112003326416,0.614298,1,0.0708201602101326,0.17060256004333496,0.5643846988677979,0.04146026447415352,0.0893523097038269,0.03127437084913254,0.03210556134581566
NEUTRAL,0.8855404853820801,0.11446,0,0.05169711261987686,0.332466185092926,0.0935211107134819,0.43607333302497864,0.025328505784273148,0.044056911021471024,0.016856899484992027,POSITIVE,0.5777633786201477,0.598841,1,0.08217249065637589,0.2757057249546051,0.4774526357650757,0.05328895151615143,0.05761810392141342,0.030272776260972023,0.023489296436309814
NEUTRAL,0.5631378889083862,0.436862,0,0.08389110118150711,0.3826671540737152,0.15940381586551666,0.18594950437545776,0.0449540913105011,0.0657607764005661,0.07737363129854202,POSITIVE,0.43071943521499634,0.599851,1,0.013504150323569775,0.01797199621796608,0.3826369047164917,0.35370340943336487,0.13246166706085205,0.05488809198141098,0.04483375325798988
NEUTRAL,0.8657026290893555,0.134297,0,0.5393902063369751,0.2906404733657837,0.02687092125415802,0.06082772836089134,0.04327163100242615,0.027255235239863396,0.011743851006031036,POSITIVE,0.887506365776062,0.893111,1,0.010533476248383522,0.2535746395587921,0.7231000661849976,0.0032015179749578238,0.0029957550577819347,0.0022620107047259808,0.004332512617111206
NEUTRAL,0.5054994225502014,0.494501,0,0.08369795978069305,0.2849515378475189,0.14275497198104858,0.036804575473070145,0.2483794242143631,0.07574202865362167,0.12766942381858826,POSITIVE,0.7934764623641968,0.802115,1,0.011537434533238411,0.028256462886929512,0.9343110918998718,0.008066206239163876,0.008203930221498013,0.004384604282677174,0.005240288097411394
NEUTRAL,0.7535401582717896,0.24646,0,0.03396865725517273,0.8053213357925415,0.027995672076940536,0.058073077350854874,0.026966029778122902,0.031179329380393028,0.01649588719010353,POSITIVE,0.813880980014801,0.826519,1,0.08830279111862183,0.10831169784069061,0.6591699719429016,0.03361561894416809,0.050718553364276886,0.020234202966094017,0.03964715078473091
NEUTRAL,0.5852472186088562,0.414753,0,0.04786204919219017,0.6767075657844543,0.05342555791139603,0.04876510798931122,0.07471795380115509,0.07138386368751526,0.027137883007526398,POSITIVE,0.8929484486579895,0.898546,1,0.07118004560470581,0.6631404757499695,0.2024454027414322,0.011200384236872196,0.023825863376259804,0.01215591374784708,0.016051847487688065
NEUTRAL,0.8337928652763367,0.166207,0,0.06148257479071617,0.7721555233001709,0.054538290947675705,0.03289974108338356,0.016320034861564636,0.02093495801091194,0.04166886582970619,NEUTRAL,0.7061207294464111,0.293879,0,0.01958322897553444,0.02377782016992569,0.23414424061775208,0.4744342863559723,0.0648178681731224,0.1604887694120407,0.022753842175006866
NEUTRAL,0.5175909996032715,0.482409,0,0.012066105380654335,0.11484257131814957,0.6572853922843933,0.01647740788757801,0.02512934058904648,0.16258953511714935,0.011609571985900402,POSITIVE,0.6552884578704834,0.67743,1,0.02965758554637432,0.05541648715734482,0.8553016185760498,0.017434338107705116,0.018401142209768295,0.014383727684617043,0.009405040182173252
NEUTRAL,0.7678268551826477,0.232173,0,0.03305496275424957,0.31445643305778503,0.20103192329406738,0.056011226028203964,0.06231268495321274,0.29135408997535706,0.04177863523364067,POSITIVE,0.698334813117981,0.70874,1,0.022103847935795784,0.14559508860111237,0.7555995583534241,0.021123575046658516,0.02259380742907524,0.011883830651640892,0.02110029011964798
NEUTRAL,0.7625282406806946,0.237472,0,0.0861469954252243,0.3870577812194824,0.04830078408122063,0.35151195526123047,0.04406459629535675,0.03893279284238815,0.0439850278198719,POSITIVE,0.9587280750274658,0.960652,1,0.07445144653320312,0.20969632267951965,0.4579348862171173,0.11636479943990707,0.04710116237401962,0.053594037890434265,0.04085728898644447
NEGATIVE,0.6492199301719666,0.673513,1,0.2261972278356552,0.4309574067592621,0.06845900416374207,0.0404190868139267,0.10978122055530548,0.06339848786592484,0.060787566006183624,POSITIVE,0.974040687084198,0.975846,1,0.0912664532661438,0.37931668758392334,0.4016481339931488,0.03499354049563408,0.035904787480831146,0.02396659553050995,0.03290386125445366
NEUTRAL,0.6789870858192444,0.321013,0,0.04308989271521568,0.5791159868240356,0.029855040833353996,0.031674452126026154,0.2618309557437897,0.028548063710331917,0.025885602459311485,POSITIVE,0.6937904953956604,0.709388,1,0.05922145023941994,0.4826812446117401,0.315926730632782,0.04284460097551346,0.05151342228055,0.026902945712208748,0.020909564569592476
NEGATIVE,0.9471267461776733,0.950875,1,0.011205674149096012,0.7958733439445496,0.015692060813307762,0.11822666972875595,0.018260354176163673,0.03415541723370552,0.006586485076695681,POSITIVE,0.9104940295219421,0.916304,1,0.04392208531498909,0.6045528650283813,0.2835371494293213,0.021259119734168053,0.017751513049006462,0.014969106763601303,0.014008182100951672
NEGATIVE,0.5467657446861267,0.564838,1,0.0029470662120729685,0.41424140334129333,0.09693682193756104,0.007797342259436846,0.006537631154060364,0.018862435594201088,0.4526773691177368,POSITIVE,0.7126607894897461,0.722424,1,0.024063965305685997,0.0885329395532608,0.804340124130249,0.021551765501499176,0.029487794265151024,0.01100532989948988,0.021018125116825104
NEGATIVE,0.77234947681427,0.786327,1,0.30421656370162964,0.2543729841709137,0.0866883173584938,0.03366212174296379,0.17364183068275452,0.0809154361486435,0.06650273501873016,NEUTRAL,0.5289242267608643,0.471076,0,0.12857140600681305,0.1109580397605896,0.5475494265556335,0.044470272958278656,0.11240183562040329,0.02501453086733818,0.03103439137339592
NEUTRAL,0.5763475894927979,0.423652,0,0.18038854002952576,0.08772855997085571,0.010906337760388851,0.6919968724250793,0.009478881023824215,0.007314752321690321,0.012186078354716301,POSITIVE,0.8140875697135925,0.824154,1,0.1609923094511032,0.15923689305782318,0.4423029124736786,0.05963234230875969,0.07873339205980301,0.04141480103135109,0.05768732354044914
NEGATIVE,0.919765293598175,0.927544,1,0.09919676929712296,0.3825547695159912,0.06851651519536972,0.023620281368494034,0.06475904583930969,0.04002984240651131,0.3213227391242981,POSITIVE,0.9793155193328857,0.98147,1,0.0327567383646965,0.7088042497634888,0.20888037979602814,0.016179144382476807,0.014256424270570278,0.008166727609932423,0.010956342332065105
NEUTRAL,0.4968007504940033,0.503199,0,0.041949979960918427,0.2195439338684082,0.10420778393745422,0.040283460170030594,0.12753582000732422,0.09392067044973373,0.3725582957267761,NEUTRAL,0.7457165122032166,0.254283,0,0.05188518017530441,0.1494085192680359,0.7155221104621887,0.016527840867638588,0.03348992019891739,0.01954149827361107,0.013624975457787514
NEUTRAL,0.7969781160354614,0.203022,0,0.0028874960262328386,0.9835751056671143,0.0016917939065024257,0.00807479489594698,0.0012982471380382776,0.0014369545970112085,0.0010356612037867308,POSITIVE,0.792203962802887,0.798314,1,0.013043179176747799,0.2980418801307678,0.6499060988426208,0.01135467179119587,0.013014493510127068,0.008876030333340168,0.0057636043056845665
NEUTRAL,0.8209220767021179,0.179078,0,0.1072494238615036,0.5169450044631958,0.07709556818008423,0.1100226640701294,0.09163632243871689,0.043354734778404236,0.05369624122977257,POSITIVE,0.9697535634040833,0.972894,1,0.054244186729192734,0.6102935671806335,0.25841137766838074,0.0210488960146904,0.021080967038869858,0.018700651824474335,0.01622031256556511
NEUTRAL,0.9646316170692444,0.035368,0,0.06585098803043365,0.7175287008285522,0.048106998205184937,0.03846988081932068,0.059496115893125534,0.04262633994221687,0.027921002358198166,POSITIVE,0.6812120676040649,0.692297,1,0.014791680499911308,0.016388723626732826,0.9239479303359985,0.010314892046153545,0.024549825116991997,0.005296423099935055,0.0047105224803090096
NEGATIVE,0.9743704795837402,0.976281,1,0.01277863048017025,0.7087956666946411,0.0084781339392066,0.07923641055822372,0.1758788824081421,0.010443644598126411,0.004388661589473486,NEUTRAL,0.7166690826416016,0.283331,0,0.2904338240623474,0.10409731417894363,0.368141233921051,0.07003750652074814,0.0804685726761818,0.04123976454138756,0.0455818809568882
NEUTRAL,0.6669319272041321,0.333068,0,0.07002865523099899,0.5800927877426147,0.04438537731766701,0.10995873808860779,0.06522955000400543,0.07813836634159088,0.05216655880212784,POSITIVE,0.5393936634063721,0.556506,1,0.10038039088249207,0.25603577494621277,0.3819386661052704,0.07412836700677872,0.0761788859963417,0.04460310935974121,0.06673476099967957
NEUTRAL,0.8800793290138245,0.119921,0,0.11385215073823929,0.5368602275848389,0.044935017824172974,0.20334385335445404,0.03866324946284294,0.02825748361647129,0.03408811613917351,POSITIVE,0.81379234790802,0.825902,1,0.08102000504732132,0.13805225491523743,0.6600663661956787,0.04042192921042442,0.028732867911458015,0.026173103600740433,0.025533506646752357
NEUTRAL,0.9811674356460571,0.018833,0,0.13425222039222717,0.34932345151901245,0.12432971596717834,0.1030898168683052,0.10625693202018738,0.10733544826507568,0.07541243731975555,POSITIVE,0.5123648643493652,0.540119,1,0.10952077060937881,0.5623096823692322,0.16749711334705353,0.03361763805150986,0.061997029930353165,0.03577720373868942,0.02928055450320244
NEGATIVE,0.9870387315750122,0.991662,1,0.04704056307673454,0.7737233638763428,0.024691447615623474,0.02201869897544384,0.09449786692857742,0.02778669074177742,0.010241471230983734,POSITIVE,0.6371597051620483,0.665456,1,0.004968937020748854,0.8093610405921936,0.1249152272939682,0.01998644880950451,0.009715673513710499,0.020817607641220093,0.010235099121928215
NEUTRAL,0.9219417572021484,0.078058,0,0.21473874151706696,0.4894047975540161,0.07431697845458984,0.0650918185710907,0.06662759184837341,0.05339961126446724,0.03642050549387932,POSITIVE,0.6208531856536865,0.637796,1,0.2133321911096573,0.13822531700134277,0.4301246106624603,0.0609232522547245,0.07923957705497742,0.039123594760894775,0.03903139382600784
NEUTRAL,0.9404911398887634,0.059509,0,0.06306903064250946,0.7685024738311768,0.04786473512649536,0.018828367814421654,0.02898346073925495,0.042240746319293976,0.03051118552684784,NEUTRAL,0.7229982018470764,0.277002,0,0.14095032215118408,0.08409133553504944,0.4598040282726288,0.07904898375272751,0.09808384627103806,0.05497618019580841,0.08304532617330551
NEGATIVE,0.9822469353675842,0.983983,1,0.17785076797008514,0.7370994091033936,0.014860047958791256,0.011884675361216068,0.033981069922447205,0.012830779887735844,0.011493257246911526,NEUTRAL,0.5508385300636292,0.449161,0,0.21464955806732178,0.06449103355407715,0.3650815486907959,0.12060572952032089,0.1060122549533844,0.05566889047622681,0.0734909325838089
NEUTRAL,0.8851978182792664,0.114802,0,0.05215949937701225,0.20020242035388947,0.29488039016723633,0.18338973820209503,0.05104738846421242,0.09352376312017441,0.12479683756828308,NEUTRAL,0.41473188996315,0.585268,0,0.058553773909807205,0.0575118288397789,0.6170849800109863,0.06486926227807999,0.08352743834257126,0.043697405606508255,0.07475534081459045
NEGATIVE,0.7703985571861267,0.778849,1,0.045323148369789124,0.6863365173339844,0.038114942610263824,0.09318001568317413,0.0765867754817009,0.03723698854446411,0.023221565410494804,NEGATIVE,0.7060887813568115,0.79656,1,0.01031140424311161,0.007189011201262474,0.7478803992271423,0.010091464035212994,0.20470736920833588,0.007444540038704872,0.012375803664326668
POSITIVE,0.7467579245567322,0.791475,1,0.04185797646641731,0.033148471266031265,0.016077764332294464,0.8934282660484314,0.005536806304007769,0.004025402944535017,0.005925341974943876,NEUTRAL,0.4938587546348572,0.506141,0,0.07408497482538223,0.028107989579439163,0.6645772457122803,0.03207346051931381,0.12575921416282654,0.03223313018679619,0.04316400736570358
NEGATIVE,0.8601111173629761,0.864017,1,0.008389250375330448,0.9671795964241028,0.0029640437569469213,0.00403150450438261,0.01077854074537754,0.004614523611962795,0.002042581094428897,NEGATIVE,0.9590991139411926,0.966284,1,0.0037220336962491274,0.002566596493124962,0.442423939704895,0.018729479983448982,0.523576021194458,0.004751673433929682,0.004230256658047438
NEUTRAL,0.8657944798469543,0.134206,0,0.902824878692627,0.08438874781131744,0.0032473020255565643,0.003458038903772831,0.0025168126448988914,0.0022364933975040913,0.0013277337420731783,NEUTRAL,0.4857579171657562,0.514242,0,0.06021115183830261,0.10560593008995056,0.5524919033050537,0.0618140771985054,0.07254110276699066,0.04080837965011597,0.1065274178981781
NEUTRAL,0.7158549427986145,0.284145,0,0.08123375475406647,0.5963355898857117,0.07337696105241776,0.06690575927495956,0.06001238897442818,0.05778462439775467,0.06435097008943558,NEGATIVE,0.8405248522758484,0.855061,1,0.006528155412524939,0.006848189514130354,0.9166737794876099,0.02045086771249771,0.028737960383296013,0.007785568945109844,0.012975499965250492
POSITIVE,0.6055665016174316,0.613276,1,0.12659132480621338,0.2191164642572403,0.16992217302322388,0.14219211041927338,0.08381496369838715,0.10536744445562363,0.15299545228481293,NEUTRAL,0.56328284740448,0.436717,0,0.05494936183094978,0.023080293089151382,0.8467145562171936,0.011986142955720425,0.03141401708126068,0.007316865958273411,0.024538690224289894
NEUTRAL,0.9594171047210693,0.040583,0,0.11467926949262619,0.4367067813873291,0.11754728108644485,0.08505726605653763,0.09569288045167923,0.0825720876455307,0.06774435937404633,POSITIVE,0.49196261167526245,0.580366,1,0.16382291913032532,0.05249685421586037,0.4202302098274231,0.07653035968542099,0.1438847780227661,0.0696001723408699,0.07343477010726929
NEUTRAL,0.8824148774147034,0.117585,0,0.017129972577095032,0.8361290097236633,0.030906936153769493,0.07303480803966522,0.019039474427700043,0.012530190870165825,0.01122964546084404,NEGATIVE,0.5708305239677429,0.733047,1,0.036263011395931244,0.023531882092356682,0.6214064955711365,0.020799823105335236,0.2465318888425827,0.023268630728125572,0.028198327869176865
NEUTRAL,0.5815646648406982,0.418435,0,0.04606121778488159,0.3955765962600708,0.06503740698099136,0.09796659648418427,0.1856176257133484,0.16994450986385345,0.03979605808854103,NEGATIVE,0.6827483773231506,0.781923,1,0.09819074720144272,0.06621450930833817,0.44720810651779175,0.081595778465271,0.12702077627182007,0.032225146889686584,0.14754492044448853
NEUTRAL,0.6588730812072754,0.341127,0,0.1605142205953598,0.15145818889141083,0.13280808925628662,0.1886485069990158,0.13186079263687134,0.13623976707458496,0.09847046434879303,NEUTRAL,0.43730753660202026,0.562692,0,0.12425054609775543,0.06466235965490341,0.535208523273468,0.05177855119109154,0.10709383338689804,0.05121992155909538,0.06578626483678818
NEUTRAL,0.6857789754867554,0.314221,0,0.09981685131788254,0.41688272356987,0.16159109771251678,0.09593939781188965,0.11067783832550049,0.08255539834499359,0.03253665938973427,NEUTRAL,0.603449285030365,0.396551,0,0.02504454366862774,0.019419701769948006,0.8357633352279663,0.017035316675901413,0.04679445922374725,0.014073504135012627,0.04186920449137688
NEUTRAL,0.868259072303772,0.131741,0,0.0036647517699748278,0.004264449700713158,0.5323271751403809,0.002223180141299963,0.009697061963379383,0.1848026067018509,0.263020783662796,NEUTRAL,0.3962365984916687,0.603763,0,0.10239715129137039,0.06635037064552307,0.36938565969467163,0.12429145723581314,0.161612406373024,0.0860213115811348,0.08994164317846298
NEUTRAL,0.8243290185928345,0.175671,0,0.12687255442142487,0.3802473843097687,0.10189814865589142,0.09859643131494522,0.12073855102062225,0.09089121222496033,0.08075571060180664,NEGATIVE,0.6009249687194824,0.702943,1,0.12279816716909409,0.05556606873869896,0.5548925995826721,0.03309500589966774,0.11220917850732803,0.027649352326989174,0.09378966689109802
NEUTRAL,0.6060134172439575,0.393987,0,0.23354820907115936,0.18864299356937408,0.07959417253732681,0.06739799678325653,0.1939965933561325,0.16099390387535095,0.07582610845565796,NEUTRAL,0.590054452419281,0.409946,0,0.039562709629535675,0.07526576519012451,0.13369889557361603,0.501365602016449,0.07632230967283249,0.12857621908187866,0.04520845040678978
NEGATIVE,0.9175605177879333,0.927369,1,0.041939277201890945,0.09633620828390121,0.3010239601135254,0.03064226172864437,0.14580613374710083,0.18613888323307037,0.19811321794986725,NEUTRAL,0.6687629818916321,0.331237,0,0.011172788217663765,0.025941532105207443,0.02443976327776909,0.5120231509208679,0.06397321820259094,0.18109887838363647,0.18135064840316772
NEUTRAL,0.7397385239601135,0.260261,0,0.048278968781232834,0.6275395154953003,0.06834527850151062,0.040957845747470856,0.10737385600805283,0.06431128084659576,0.043193209916353226,NEUTRAL,0.7296468019485474,0.270353,0,0.023328574374318123,0.013757329434156418,0.0771176666021347,0.23654943704605103,0.05742727220058441,0.5011846423149109,0.09063508361577988
NEUTRAL,0.6012760400772095,0.398724,0,0.11158612370491028,0.48852306604385376,0.07315131276845932,0.10365278273820877,0.10181499272584915,0.07047972083091736,0.050792042165994644,NEUTRAL,0.6546515822410583,0.345348,0,0.06923961639404297,0.048330601304769516,0.14710241556167603,0.4574722945690155,0.16358134150505066,0.0883784368634224,0.02589537389576435
NEGATIVE,0.6073904633522034,0.624709,1,0.005175718571990728,0.9274407625198364,0.008425917476415634,0.010211771354079247,0.024390894919633865,0.015206797048449516,0.009148066863417625,NEUTRAL,0.8396629095077515,0.160337,0,0.04351721331477165,0.041631147265434265,0.05370708927512169,0.0626070499420166,0.049736421555280685,0.03900235891342163,0.7097987532615662
NEUTRAL,0.7142660021781921,0.285734,0,0.2796972990036011,0.10135459154844284,0.08592087775468826,0.12797392904758453,0.1685798019170761,0.1346147060394287,0.10185885429382324,NEUTRAL,0.6702014803886414,0.329799,0,0.2153560221195221,0.14738063514232635,0.20437797904014587,0.1183275505900383,0.1248440071940422,0.09896251559257507,0.0907512754201889
NEUTRAL,0.6439754962921143,0.356025,0,0.1716480404138565,0.27916181087493896,0.09174679219722748,0.10039760917425156,0.13899680972099304,0.11621769517660141,0.10183127224445343,NEUTRAL,0.5841048359870911,0.415895,0,0.005047393962740898,0.008123735897243023,0.05350355803966522,0.403685599565506,0.01773829758167267,0.4910289943218231,0.020872347056865692
NEGATIVE,0.8489750623703003,0.864848,1,0.021181579679250717,0.11737105995416641,0.056846216320991516,0.020788367837667465,0.5043023824691772,0.19926707446575165,0.08024325966835022,NEUTRAL,0.7609556317329407,0.239044,0,0.11955778300762177,0.1297069787979126,0.1769288331270218,0.1408582180738449,0.13754969835281372,0.14341196417808533,0.15198643505573273
NEUTRAL,0.987721860408783,0.012278,0,0.10642065852880478,0.3910648226737976,0.08604729920625687,0.11402319371700287,0.08784295618534088,0.12255057692527771,0.0920504778623581,NEUTRAL,0.7271531820297241,0.272847,0,0.04916013404726982,0.0741499587893486,0.2907654643058777,0.07361584156751633,0.06663254648447037,0.033298540860414505,0.4123775064945221
