human_sentiment_label,human_p_pos,human_p_neg,human_p_neu,human_signed_polarity,human_affective_extremity,human_is_subjective,llm_sentiment_label,llm_p_pos,llm_p_neg,llm_p_neu,llm_signed_polarity,llm_affective_extremity,llm_is_subjective
NEUTRAL,0.189193,0.057696,0.753111,0.131496,0.246889,0,NEUTRAL,0.122968,0.045213,0.831819,0.077755,0.168181,0
NEUTRAL,0.240205,0.039689,0.720106,0.200517,0.279894,0,NEUTRAL,0.022819,0.396511,0.58067,-0.373692,0.41933,0
NEUTRAL,0.032509,0.039808,0.927683,-0.007299,0.072317,0,NEUTRAL,0.066843,0.072761,0.860396,-0.005918,0.139604,0
NEUTRAL,0.064855,0.033045,0.902101,0.03181,0.097899,0,NEUTRAL,0.047378,0.030723,0.921899,0.016655,0.078101,0
NEUTRAL,0.013344,0.012526,0.97413,0.000817,0.02587,0,NEUTRAL,0.229947,0.039521,0.730532,0.190427,0.269468,0
NEUTRAL,0.011507,0.046412,0.942081,-0.034905,0.057919,0,NEUTRAL,0.050459,0.056269,0.893273,-0.00581,0.106727,0
NEUTRAL,0.020997,0.352932,0.62607,-0.331935,0.37393,0,NEUTRAL,0.014491,0.117626,0.867883,-0.103136,0.132117,0
NEUTRAL,0.283035,0.01682,0.700145,0.266215,0.299855,0,NEUTRAL,0.028829,0.221459,0.749713,-0.19263,0.250287,0
NEUTRAL,0.016406,0.03459,0.949003,-0.018184,0.050997,0,NEUTRAL,0.060865,0.059992,0.879143,0.000873,0.120857,0
NEUTRAL,0.023622,0.018674,0.957705,0.004948,0.042295,0,NEUTRAL,0.029195,0.150649,0.820157,-0.121454,0.179843,0
NEGATIVE,0.003797,0.717036,0.279167,-0.713238,0.720833,1,NEUTRAL,0.05953,0.047486,0.892984,0.012045,0.107016,0
NEGATIVE,0.003604,0.884589,0.111807,-0.880985,0.888193,1,NEUTRAL,0.109548,0.041049,0.849403,0.068498,0.150597,0
NEUTRAL,0.013624,0.115962,0.870415,-0.102338,0.129585,0,NEUTRAL,0.148808,0.027937,0.823256,0.120871,0.176744,0
NEGATIVE,0.039989,0.518585,0.441426,-0.478596,0.558574,1,NEUTRAL,0.043913,0.094431,0.861657,-0.050518,0.138343,0
NEUTRAL,0.022614,0.015847,0.961539,0.006766,0.038461,0,NEUTRAL,0.042591,0.039614,0.917795,0.002977,0.082205,0
NEUTRAL,0.015542,0.02037,0.964088,-0.004828,0.035912,0,NEUTRAL,0.048152,0.099692,0.852155,-0.05154,0.147845,0
NEUTRAL,0.008591,0.063336,0.928074,-0.054745,0.071926,0,NEUTRAL,0.015412,0.085335,0.899253,-0.069922,0.100747,0
NEUTRAL,0.1421,0.108384,0.749516,0.033716,0.250484,0,NEUTRAL,0.041599,0.064785,0.893616,-0.023186,0.106384,0
NEUTRAL,0.014624,0.018917,0.966459,-0.004292,0.033541,0,NEUTRAL,0.03538,0.064988,0.899631,-0.029608,0.100369,0
NEUTRAL,0.026507,0.026509,0.946984,-2e-06,0.053016,0,NEUTRAL,0.074951,0.066213,0.858836,0.008738,0.141164,0
NEGATIVE,0.026166,0.878267,0.095567,-0.852101,0.904433,1,NEUTRAL,0.026567,0.047343,0.92609,-0.020776,0.07391,0
NEUTRAL,0.029014,0.061772,0.909214,-0.032759,0.090786,0,NEUTRAL,0.066661,0.065843,0.867496,0.000818,0.132504,0
NEUTRAL,0.020217,0.129065,0.850718,-0.108848,0.149282,0,NEUTRAL,0.060801,0.069026,0.870172,-0.008225,0.129828,0
NEUTRAL,0.003717,0.02431,0.971973,-0.020593,0.028027,0,NEUTRAL,0.102588,0.044063,0.853349,0.058525,0.146651,0
NEGATIVE,0.003607,0.786906,0.209487,-0.783299,0.790513,1,NEGATIVE,0.005047,0.890026,0.104928,-0.884979,0.895072,1
NEUTRAL,0.015176,0.088006,0.896818,-0.07283,0.103182,0,NEGATIVE,0.000504,0.98586,0.013636,-0.985355,0.986364,1
NEUTRAL,0.003063,0.103315,0.893622,-0.100252,0.106378,0,NEGATIVE,0.000918,0.970379,0.028703,-0.969461,0.971297,1
NEUTRAL,0.022794,0.071623,0.905583,-0.048829,0.094417,0,NEGATIVE,0.002058,0.964158,0.033784,-0.962101,0.966216,1
NEUTRAL,0.042039,0.086593,0.871368,-0.044555,0.128632,0,NEGATIVE,0.003096,0.929923,0.066982,-0.926827,0.933018,1
NEGATIVE,0.007365,0.965575,0.027061,-0.95821,0.972939,1,NEUTRAL,0.012866,0.040518,0.946616,-0.027652,0.053384,0
NEUTRAL,0.026925,0.021754,0.951321,0.00517,0.048679,0,NEUTRAL,0.053551,0.029386,0.917063,0.024166,0.082937,0
NEUTRAL,0.033882,0.01541,0.950708,0.018472,0.049292,0,NEUTRAL,0.015593,0.045137,0.93927,-0.029544,0.06073,0
NEUTRAL,0.035807,0.031885,0.932308,0.003922,0.067692,0,NEUTRAL,0.034828,0.155416,0.809756,-0.120588,0.190244,0
NEUTRAL,0.036525,0.026298,0.937177,0.010227,0.062823,0,NEUTRAL,0.03858,0.368154,0.593266,-0.329575,0.406734,0
NEUTRAL,0.212021,0.088584,0.699395,0.123436,0.300605,0,NEUTRAL,0.027146,0.423318,0.549536,-0.396172,0.450464,0
NEUTRAL,0.012761,0.046203,0.941036,-0.033442,0.058964,0,NEUTRAL,0.038178,0.271052,0.69077,-0.232874,0.30923,0
NEUTRAL,0.014281,0.08579,0.899929,-0.071508,0.100071,0,NEUTRAL,0.038927,0.376244,0.584829,-0.337318,0.415171,0
NEUTRAL,0.011428,0.023897,0.964674,-0.012469,0.035326,0,NEUTRAL,0.050554,0.202885,0.746561,-0.152332,0.253439,0
NEUTRAL,0.016717,0.047384,0.935899,-0.030667,0.064101,0,NEUTRAL,0.057632,0.296381,0.645987,-0.238748,0.354013,0
NEUTRAL,0.046018,0.094884,0.859097,-0.048866,0.140903,0,NEUTRAL,0.145474,0.073214,0.781312,0.07226,0.218688,0
NEGATIVE,0.025936,0.643583,0.330481,-0.617647,0.669519,1,NEGATIVE,0.017755,0.54742,0.434825,-0.529665,0.565175,1
NEUTRAL,0.071314,0.042265,0.886422,0.029049,0.113578,0,NEUTRAL,0.132833,0.091201,0.775966,0.041632,0.224034,0
NEUTRAL,0.144967,0.25365,0.601383,-0.108682,0.398617,0,NEUTRAL,0.071903,0.207019,0.721077,-0.135116,0.278923,0
NEUTRAL,0.017708,0.061776,0.920516,-0.044068,0.079484,0,NEUTRAL,0.070552,0.170692,0.758757,-0.10014,0.241243,0
NEGATIVE,0.006967,0.787753,0.20528,-0.780786,0.79472,1,NEUTRAL,0.017199,0.48693,0.49587,-0.469731,0.50413,0
NEUTRAL,0.175027,0.336322,0.488651,-0.161295,0.511349,0,NEUTRAL,0.025625,0.363986,0.610389,-0.338361,0.389611,0
NEUTRAL,0.066258,0.231575,0.702167,-0.165317,0.297833,0,NEUTRAL,0.063398,0.152823,0.783779,-0.089424,0.216221,0
NEUTRAL,0.066258,0.231575,0.702167,-0.165317,0.297833,0,NEUTRAL,0.07535,0.259778,0.664872,-0.184428,0.335128,0
NEGATIVE,0.008517,0.813335,0.178148,-0.804818,0.821852,1,NEUTRAL,0.062495,0.125999,0.811505,-0.063504,0.188495,0
NEUTRAL,0.004978,0.005712,0.98931,-0.000733,0.01069,0,NEUTRAL,0.015703,0.413576,0.570721,-0.397874,0.429279,0
NEUTRAL,0.027891,0.020499,0.951609,0.007392,0.048391,0,NEGATIVE,0.00762,0.540838,0.451542,-0.533218,0.548458,1
NEUTRAL,0.020073,0.030295,0.949632,-0.010222,0.050368,0,NEGATIVE,0.008707,0.676486,0.314808,-0.667779,0.685192,1
NEUTRAL,0.028163,0.025865,0.945972,0.002298,0.054028,0,NEGATIVE,0.004961,0.818188,0.176851,-0.813228,0.823149,1
NEUTRAL,0.02393,0.116856,0.859215,-0.092926,0.140785,0,NEGATIVE,0.011101,0.495722,0.493177,-0.484622,0.506823,1
NEUTRAL,0.123256,0.124678,0.752066,-0.001423,0.247934,0,NEUTRAL,0.024621,0.433746,0.541633,-0.409125,0.458367,0
NEUTRAL,0.032871,0.37274,0.594388,-0.339869,0.405612,0,NEUTRAL,0.024404,0.253509,0.722087,-0.229104,0.277913,0
NEUTRAL,0.065872,0.032525,0.901603,0.033347,0.098397,0,NEUTRAL,0.043977,0.279578,0.676445,-0.235601,0.323555,0
NEUTRAL,0.03096,0.158216,0.810825,-0.127256,0.189175,0,NEUTRAL,0.034692,0.206775,0.758532,-0.172083,0.241468,0
NEUTRAL,0.032956,0.093639,0.873405,-0.060683,0.126595,0,NEUTRAL,0.023265,0.398279,0.578456,-0.375014,0.421544,0
NEUTRAL,0.224662,0.017816,0.757522,0.206846,0.242478,0,NEGATIVE,0.012602,0.71313,0.274268,-0.700529,0.725732,1
NEUTRAL,0.015266,0.134744,0.84999,-0.119478,0.15001,0,NEUTRAL,0.112384,0.109545,0.778071,0.002839,0.221929,0
NEUTRAL,0.391628,0.070089,0.538283,0.321539,0.461717,0,NEUTRAL,0.041716,0.15287,0.805414,-0.111155,0.194586,0
NEUTRAL,0.07459,0.00616,0.91925,0.068431,0.08075,0,NEUTRAL,0.201008,0.305666,0.493326,-0.104658,0.506674,0
NEUTRAL,0.011148,0.032173,0.956679,-0.021025,0.043321,0,NEUTRAL,0.131885,0.157966,0.710149,-0.026081,0.289851,0
NEUTRAL,0.057889,0.378095,0.564016,-0.320206,0.435984,0,NEUTRAL,0.059023,0.149584,0.791393,-0.090561,0.208607,0
NEUTRAL,0.051227,0.045478,0.903295,0.005749,0.096705,0,NEUTRAL,0.056809,0.123646,0.819546,-0.066837,0.180454,0
NEUTRAL,0.015103,0.039923,0.944974,-0.02482,0.055026,0,NEUTRAL,0.103751,0.124462,0.771787,-0.020712,0.228213,0
NEUTRAL,0.040774,0.015724,0.943502,0.025049,0.056498,0,NEUTRAL,0.148349,0.149785,0.701866,-0.001436,0.298134,0
NEUTRAL,0.040503,0.028114,0.931382,0.012389,0.068618,0,NEUTRAL,0.077035,0.073762,0.849203,0.003272,0.150797,0
NEUTRAL,0.137954,0.063636,0.79841,0.074318,0.20159,0,NEUTRAL,0.056177,0.152474,0.791349,-0.096298,0.208651,0
NEUTRAL,0.061201,0.219012,0.719787,-0.157811,0.280213,0,NEUTRAL,0.057506,0.181735,0.760759,-0.124229,0.239241,0
NEUTRAL,0.03645,0.077878,0.885671,-0.041428,0.114329,0,NEUTRAL,0.096076,0.074541,0.829383,0.021535,0.170617,0
NEUTRAL,0.040987,0.057308,0.901705,-0.01632,0.098295,0,NEUTRAL,0.035365,0.09108,0.873555,-0.055715,0.126445,0
NEGATIVE,0.0096,0.900564,0.089836,-0.890964,0.910164,1,NEUTRAL,0.11037,0.228637,0.660993,-0.118267,0.339007,0
NEUTRAL,0.050233,0.076976,0.872791,-0.026744,0.127209,0,NEUTRAL,0.040225,0.168716,0.791058,-0.128491,0.208942,0
NEUTRAL,0.045107,0.113423,0.84147,-0.068316,0.15853,0,NEUTRAL,0.107516,0.134413,0.75807,-0.026897,0.24193,0
NEUTRAL,0.135134,0.036565,0.828301,0.098569,0.171699,0,NEUTRAL,0.094844,0.129265,0.775891,-0.034421,0.224109,0
NEUTRAL,0.011847,0.022932,0.965221,-0.011085,0.034779,0,NEUTRAL,0.0952,0.093572,0.811228,0.001628,0.188772,0
NEUTRAL,0.048315,0.167529,0.784155,-0.119214,0.215845,0,NEUTRAL,0.116371,0.11745,0.766179,-0.001079,0.233821,0
NEUTRAL,0.017467,0.147413,0.83512,-0.129946,0.16488,0,NEUTRAL,0.038299,0.28823,0.673471,-0.249932,0.326529,0
NEUTRAL,0.146324,0.074084,0.779592,0.072241,0.220408,0,NEUTRAL,0.072433,0.089817,0.83775,-0.017384,0.16225,0
NEGATIVE,0.02248,0.694574,0.282946,-0.672094,0.717054,1,NEUTRAL,0.088591,0.263474,0.647935,-0.174883,0.352065,0
NEUTRAL,0.255366,0.128369,0.616265,0.126997,0.383735,0,NEUTRAL,0.039296,0.117838,0.842866,-0.078542,0.157134,0
NEUTRAL,0.334025,0.200154,0.465821,0.133871,0.534179,0,NEUTRAL,0.083166,0.118156,0.798679,-0.03499,0.201321,0
NEUTRAL,0.015821,0.046361,0.937818,-0.030539,0.062182,0,NEUTRAL,0.056381,0.115638,0.827981,-0.059257,0.172019,0
NEUTRAL,0.334025,0.200154,0.465821,0.133871,0.534179,0,NEUTRAL,0.165534,0.083959,0.750506,0.081575,0.249494,0
NEGATIVE,0.003717,0.91797,0.078313,-0.914253,0.921687,1,NEUTRAL,0.0693,0.098868,0.831832,-0.029568,0.168168,0
NEUTRAL,0.050202,0.155644,0.794154,-0.105442,0.205846,0,NEUTRAL,0.045745,0.136022,0.818233,-0.090278,0.181767,0
NEUTRAL,0.080858,0.103251,0.815892,-0.022393,0.184108,0,NEUTRAL,0.097314,0.125977,0.776709,-0.028663,0.223291,0
NEGATIVE,0.001169,0.988211,0.01062,-0.987043,0.98938,1,NEUTRAL,0.111124,0.053628,0.835248,0.057497,0.164752,0
NEUTRAL,0.05044,0.170896,0.778664,-0.120456,0.221336,0,NEUTRAL,0.064751,0.044236,0.891013,0.020516,0.108987,0
NEUTRAL,0.01411,0.246084,0.739806,-0.231975,0.260194,0,NEUTRAL,0.071303,0.060211,0.868486,0.011092,0.131514,0
NEUTRAL,0.061386,0.107679,0.830935,-0.046294,0.169065,0,NEUTRAL,0.068731,0.252304,0.678965,-0.183573,0.321035,0
NEGATIVE,0.028247,0.663774,0.307979,-0.635527,0.692021,1,NEUTRAL,0.089037,0.08694,0.824023,0.002097,0.175977,0
NEUTRAL,0.011718,0.016602,0.97168,-0.004884,0.02832,0,NEUTRAL,0.042183,0.264446,0.693371,-0.222263,0.306629,0
NEUTRAL,0.069592,0.042027,0.888381,0.027564,0.111619,0,NEUTRAL,0.046307,0.290433,0.663261,-0.244126,0.336739,0
NEUTRAL,0.057636,0.111055,0.831308,-0.053419,0.168692,0,NEUTRAL,0.053418,0.323936,0.622646,-0.270518,0.377354,0
NEGATIVE,0.025162,0.701471,0.273367,-0.676309,0.726633,1,NEUTRAL,0.088272,0.150475,0.761254,-0.062203,0.238746,0
NEUTRAL,0.025479,0.09787,0.876651,-0.07239,0.123349,0,NEUTRAL,0.072185,0.170492,0.757323,-0.098307,0.242677,0
NEUTRAL,0.027784,0.050322,0.921894,-0.022538,0.078106,0,NEUTRAL,0.049027,0.337634,0.613339,-0.288607,0.386661,0
NEUTRAL,0.049994,0.038626,0.91138,0.011368,0.08862,0,NEUTRAL,0.069332,0.200462,0.730206,-0.13113,0.269794,0
NEUTRAL,0.016994,0.148358,0.834648,-0.131364,0.165352,0,NEUTRAL,0.00924,0.349166,0.641594,-0.339926,0.358406,0
NEUTRAL,0.010579,0.162124,0.827297,-0.151546,0.172703,0,NEUTRAL,0.007216,0.075359,0.917426,-0.068143,0.082574,0
NEUTRAL,0.247133,0.049259,0.703608,0.197874,0.296392,0,NEUTRAL,0.025852,0.019102,0.955046,0.00675,0.044954,0
POSITIVE,0.531925,0.035274,0.4328,0.496651,0.5672,1,NEUTRAL,0.02475,0.036676,0.938575,-0.011926,0.061425,0
POSITIVE,0.97937,0.003139,0.017491,0.976231,0.982509,1,NEUTRAL,0.073833,0.042199,0.883968,0.031635,0.116032,0
NEUTRAL,0.418483,0.101653,0.479864,0.31683,0.520136,0,NEUTRAL,0.02651,0.034453,0.939037,-0.007943,0.060963,0
NEUTRAL,0.034245,0.263987,0.701768,-0.229741,0.298232,0,NEGATIVE,0.004514,0.667638,0.327848,-0.663125,0.672152,1
NEUTRAL,0.198324,0.23165,0.570026,-0.033325,0.429974,0,NEUTRAL,0.04213,0.097408,0.860461,-0.055278,0.139539,0
POSITIVE,0.794987,0.009949,0.195065,0.785038,0.804935,1,NEUTRAL,0.047223,0.049056,0.903721,-0.001832,0.096279,0
NEUTRAL,0.110449,0.26899,0.620561,-0.158541,0.379439,0,NEUTRAL,0.033572,0.032654,0.933774,0.000919,0.066226,0
NEUTRAL,0.141742,0.012411,0.845847,0.129332,0.154153,0,NEUTRAL,0.049605,0.198901,0.751493,-0.149296,0.248507,0
NEUTRAL,0.041999,0.010148,0.947853,0.031852,0.052147,0,NEUTRAL,0.027952,0.066319,0.905729,-0.038366,0.094271,0
NEUTRAL,0.090023,0.026293,0.883684,0.06373,0.116316,0,NEUTRAL,0.089415,0.039248,0.871337,0.050167,0.128663,0
NEGATIVE,0.00903,0.594458,0.396511,-0.585428,0.603489,1,NEUTRAL,0.039208,0.104256,0.856536,-0.065048,0.143464,0
NEUTRAL,0.251792,0.007884,0.740324,0.243907,0.259676,0,NEUTRAL,0.046337,0.05392,0.899743,-0.007582,0.100257,0
NEUTRAL,0.127481,0.01281,0.859709,0.114672,0.140291,0,NEUTRAL,0.071177,0.056159,0.872665,0.015018,0.127335,0
NEUTRAL,0.217583,0.009225,0.773192,0.208357,0.226808,0,NEUTRAL,0.114114,0.032829,0.853057,0.081286,0.146943,0
NEUTRAL,0.267933,0.108715,0.623352,0.159219,0.376648,0,NEUTRAL,0.079846,0.030962,0.889192,0.048884,0.110808,0
NEUTRAL,0.079621,0.047749,0.87263,0.031873,0.12737,0,NEUTRAL,0.069621,0.041109,0.88927,0.028513,0.11073,0
NEUTRAL,0.046035,0.097574,0.856391,-0.051539,0.143609,0,NEUTRAL,0.103013,0.031004,0.865983,0.072008,0.134017,0
NEUTRAL,0.016508,0.015087,0.968405,0.00142,0.031595,0,NEUTRAL,0.09085,0.033728,0.875421,0.057122,0.124579,0
NEUTRAL,0.015915,0.374912,0.609173,-0.358997,0.390827,0,NEUTRAL,0.106992,0.09224,0.800768,0.014752,0.199232,0
NEUTRAL,0.032072,0.228806,0.739122,-0.196735,0.260878,0,NEUTRAL,0.129622,0.041563,0.828815,0.088059,0.171185,0
NEUTRAL,0.015035,0.419389,0.565576,-0.404353,0.434424,0,NEUTRAL,0.030251,0.1179,0.851849,-0.087649,0.148151,0
NEGATIVE,0.010067,0.814092,0.175841,-0.804026,0.824159,1,NEUTRAL,0.021213,0.12336,0.855428,-0.102147,0.144572,0
NEUTRAL,0.018895,0.144559,0.836546,-0.125664,0.163454,0,NEUTRAL,0.017849,0.12367,0.858481,-0.105821,0.141519,0
NEUTRAL,0.171458,0.017393,0.81115,0.154065,0.18885,0,NEUTRAL,0.016018,0.158942,0.825041,-0.142924,0.174959,0
NEUTRAL,0.038584,0.062663,0.898753,-0.024079,0.101247,0,NEUTRAL,0.019622,0.327458,0.65292,-0.307836,0.34708,0
NEUTRAL,0.020552,0.188991,0.790457,-0.168439,0.209543,0,NEUTRAL,0.043748,0.083316,0.872936,-0.039568,0.127064,0
NEUTRAL,0.034875,0.079421,0.885704,-0.044545,0.114296,0,NEUTRAL,0.011722,0.158826,0.829452,-0.147105,0.170548,0
NEUTRAL,0.005603,0.23063,0.763767,-0.225027,0.236233,0,NEUTRAL,0.00956,0.168015,0.822425,-0.158454,0.177575,0
NEUTRAL,0.017647,0.029015,0.953338,-0.011367,0.046662,0,NEUTRAL,0.02039,0.084592,0.895018,-0.064202,0.104982,0
NEUTRAL,0.00783,0.041244,0.950926,-0.033413,0.049074,0,NEUTRAL,0.026898,0.084442,0.88866,-0.057544,0.11134,0
NEGATIVE,0.022743,0.652189,0.325068,-0.629446,0.674932,1,NEUTRAL,0.012381,0.453897,0.533722,-0.441515,0.466278,0
NEGATIVE,0.000795,0.986377,0.012828,-0.985582,0.987172,1,NEUTRAL,0.028579,0.057335,0.914087,-0.028756,0.085913,0
NEUTRAL,0.014991,0.028922,0.956088,-0.013931,0.043912,0,NEUTRAL,0.023169,0.180277,0.796554,-0.157108,0.203446,0
NEGATIVE,0.004792,0.779907,0.215301,-0.775114,0.784699,1,NEUTRAL,0.025195,0.350701,0.624105,-0.325506,0.375895,0
NEGATIVE,0.001375,0.966004,0.032621,-0.964628,0.967379,1,NEUTRAL,0.019138,0.184079,0.796783,-0.164941,0.203217,0
NEUTRAL,0.007426,0.036356,0.956218,-0.028929,0.043782,0,NEUTRAL,0.031528,0.137279,0.831193,-0.10575,0.168807,0
NEUTRAL,0.025301,0.096621,0.878078,-0.071319,0.121922,0,NEUTRAL,0.022848,0.146674,0.830477,-0.123826,0.169523,0
NEUTRAL,0.006141,0.017849,0.97601,-0.011708,0.02399,0,NEUTRAL,0.027254,0.077035,0.895711,-0.049781,0.104289,0
NEGATIVE,0.00992,0.507796,0.482284,-0.497876,0.517716,1,NEUTRAL,0.018785,0.279339,0.701876,-0.260555,0.298124,0
NEGATIVE,0.015936,0.541304,0.44276,-0.525368,0.55724,1,NEUTRAL,0.018938,0.181619,0.799443,-0.16268,0.200557,0
NEGATIVE,0.010653,0.75615,0.233196,-0.745497,0.766804,1,NEUTRAL,0.013912,0.205766,0.780322,-0.191854,0.219678,0
NEGATIVE,0.018883,0.819294,0.161823,-0.800411,0.838177,1,NEUTRAL,0.025214,0.186072,0.788714,-0.160858,0.211286,0
NEUTRAL,0.018103,0.017417,0.964479,0.000686,0.035521,0,NEUTRAL,0.02714,0.127867,0.844993,-0.100727,0.155007,0
NEGATIVE,0.010433,0.777713,0.211854,-0.76728,0.788146,1,NEUTRAL,0.023915,0.160858,0.815226,-0.136943,0.184774,0
NEUTRAL,0.090046,0.172543,0.737411,-0.082498,0.262589,0,NEUTRAL,0.017065,0.451256,0.531679,-0.434191,0.468321,0
NEGATIVE,0.002838,0.970085,0.027077,-0.967247,0.972923,1,NEUTRAL,0.008418,0.214027,0.777555,-0.205609,0.222445,0
NEUTRAL,0.056863,0.1731,0.770037,-0.116237,0.229963,0,NEUTRAL,0.015545,0.094704,0.889751,-0.079159,0.110249,0
NEUTRAL,0.053664,0.144566,0.80177,-0.090902,0.19823,0,NEUTRAL,0.014918,0.218118,0.766965,-0.2032,0.233035,0
POSITIVE,0.586697,0.004919,0.408383,0.581778,0.591617,1,POSITIVE,0.602,0.026475,0.371526,0.575525,0.628474,1
NEUTRAL,0.429662,0.004639,0.565699,0.425023,0.434301,0,NEUTRAL,0.14002,0.096524,0.763456,0.043495,0.236544,0
NEUTRAL,0.357664,0.0181,0.624235,0.339564,0.375765,0,NEUTRAL,0.040728,0.02877,0.930502,0.011958,0.069498,0
NEUTRAL,0.134657,0.01914,0.846204,0.115517,0.153796,0,NEUTRAL,0.082842,0.094497,0.822661,-0.011655,0.177339,0
NEUTRAL,0.012473,0.087628,0.8999,-0.075155,0.1001,0,NEUTRAL,0.444901,0.032049,0.52305,0.412852,0.47695,0
NEUTRAL,0.015677,0.059468,0.924856,-0.043791,0.075144,0,NEUTRAL,0.122694,0.027855,0.849451,0.09484,0.150549,0
NEUTRAL,0.019931,0.078619,0.901449,-0.058688,0.098551,0,NEUTRAL,0.228668,0.040275,0.731057,0.188392,0.268943,0
NEUTRAL,0.069719,0.025326,0.904955,0.044394,0.095045,0,NEUTRAL,0.058429,0.03871,0.902861,0.019719,0.097139,0
NEUTRAL,0.027347,0.029699,0.942954,-0.002352,0.057046,0,NEUTRAL,0.12746,0.063851,0.808689,0.063608,0.191311,0
NEUTRAL,0.013683,0.026012,0.960305,-0.012329,0.039695,0,NEUTRAL,0.060562,0.040226,0.899212,0.020336,0.100788,0
NEUTRAL,0.03321,0.030014,0.936776,0.003196,0.063224,0,NEUTRAL,0.25088,0.029873,0.719247,0.221007,0.280753,0
NEGATIVE,0.003939,0.761415,0.234646,-0.757476,0.765354,1,NEUTRAL,0.079853,0.057031,0.863116,0.022822,0.136884,0
NEGATIVE,0.01337,0.641765,0.344864,-0.628395,0.655136,1,NEUTRAL,0.014074,0.242906,0.743019,-0.228832,0.256981,0
NEUTRAL,0.023198,0.198523,0.778279,-0.175325,0.221721,0,NEGATIVE,0.005604,0.645294,0.349102,-0.63969,0.650898,1
NEUTRAL,0.010622,0.030001,0.959376,-0.019379,0.040624,0,NEGATIVE,0.008233,0.69432,0.297447,-0.686088,0.702553,1
NEGATIVE,0.012757,0.534782,0.45246,-0.522025,0.54754,1,NEUTRAL,0.013462,0.244518,0.74202,-0.231055,0.25798,0
NEGATIVE,0.006179,0.910887,0.082934,-0.904708,0.917066,1,NEGATIVE,0.007528,0.567023,0.42545,-0.559495,0.57455,1
NEUTRAL,0.064419,0.090346,0.845235,-0.025926,0.154765,0,NEGATIVE,0.011499,0.543451,0.44505,-0.531953,0.55495,1
NEUTRAL,0.140478,0.037959,0.821563,0.102519,0.178437,0,NEGATIVE,0.00729,0.592503,0.400206,-0.585213,0.599794,1
NEGATIVE,0.001557,0.967136,0.031307,-0.96558,0.968693,1,NEUTRAL,0.031116,0.33145,0.637434,-0.300334,0.362566,0
POSITIVE,0.788453,0.037554,0.173993,0.750899,0.826007,1,NEGATIVE,0.006507,0.673057,0.320436,-0.66655,0.679564,1
NEUTRAL,0.005953,0.310364,0.683683,-0.304411,0.316317,0,NEUTRAL,0.027175,0.423862,0.548963,-0.396687,0.451037,0
NEUTRAL,0.018152,0.283881,0.697967,-0.26573,0.302033,0,NEGATIVE,0.005933,0.798423,0.195644,-0.792491,0.804356,1
NEGATIVE,0.003354,0.945805,0.05084,-0.942451,0.94916,1,NEUTRAL,0.02237,0.465782,0.511847,-0.443412,0.488153,0
NEUTRAL,0.040256,0.150574,0.80917,-0.110318,0.19083,0,NEUTRAL,0.009218,0.408991,0.581791,-0.399773,0.418209,0
NEUTRAL,0.008657,0.291087,0.700257,-0.28243,0.299743,0,NEUTRAL,0.010022,0.249661,0.740318,-0.239639,0.259682,0
NEUTRAL,0.048705,0.345153,0.606142,-0.296448,0.393858,0,NEUTRAL,0.020957,0.172943,0.806101,-0.151986,0.193899,0
NEUTRAL,0.042392,0.240795,0.716814,-0.198403,0.283186,0,NEUTRAL,0.025682,0.310555,0.663764,-0.284873,0.336236,0
NEUTRAL,0.009604,0.303796,0.6866,-0.294191,0.3134,0,NEUTRAL,0.048644,0.281971,0.669385,-0.233327,0.330615,0
NEUTRAL,0.014813,0.193969,0.791218,-0.179156,0.208782,0,NEUTRAL,0.017676,0.334623,0.647701,-0.316946,0.352299,0
NEUTRAL,0.020415,0.451101,0.528484,-0.430686,0.471516,0,NEGATIVE,0.006305,0.791922,0.201772,-0.785617,0.798228,1
NEUTRAL,0.227217,0.028041,0.744743,0.199176,0.255257,0,NEUTRAL,0.06668,0.205037,0.728283,-0.138357,0.271717,0
NEUTRAL,0.204622,0.047831,0.747547,0.15679,0.252453,0,NEUTRAL,0.009284,0.469182,0.521535,-0.459898,0.478465,0
NEUTRAL,0.044191,0.446991,0.508818,-0.4028,0.491182,0,NEUTRAL,0.038977,0.399935,0.561088,-0.360957,0.438912,0
NEUTRAL,0.007744,0.139893,0.852363,-0.132149,0.147637,0,NEGATIVE,0.018156,0.626968,0.354876,-0.608812,0.645124,1
NEUTRAL,0.015238,0.099662,0.8851,-0.084423,0.1149,0,NEGATIVE,0.005836,0.608527,0.385637,-0.60269,0.614363,1
NEUTRAL,0.075826,0.094944,0.82923,-0.019118,0.17077,0,NEUTRAL,0.023364,0.457724,0.518912,-0.43436,0.481088,0
NEUTRAL,0.018808,0.301741,0.679451,-0.282933,0.320549,0,NEUTRAL,0.017393,0.320341,0.662266,-0.302948,0.337734,0
NEUTRAL,0.014327,0.059105,0.926568,-0.044778,0.073432,0,NEUTRAL,0.017182,0.044068,0.938749,-0.026886,0.061251,0
NEUTRAL,0.071923,0.445492,0.482585,-0.373568,0.517415,0,NEUTRAL,0.064927,0.330208,0.604865,-0.265281,0.395135,0
NEUTRAL,0.027057,0.035142,0.937801,-0.008085,0.062199,0,NEGATIVE,0.016093,0.683188,0.300719,-0.667095,0.699281,1
NEUTRAL,0.023885,0.039763,0.936352,-0.015877,0.063648,0,NEGATIVE,0.015718,0.632389,0.351893,-0.616671,0.648107,1
