Year,Level,Title,Topic Category,Abstract,Direct Link,Keywords,Permanent Link,Full Text,new,provenance,Year_final,year_source
,Bachelor's Thesis,3D-animerat teckenspråk i spelmiljö: Perspektiv kontra förståelse,Engineering and Technology,Detta arbete undersöker hur virtuellt teckenspråk uppfattas av svenska teckenspråksanvändare i en datorspelsmiljö. I en studie testades olika hanteringar av tredjepersonsperspektiv. Bakgrunden behandlar nutida användningsområden för virtuellt teckenspråk; avatarer; inkludering; animation; spelperspektiv och svenskt teckenspråk. Frågeställningen som undersökningen sökt besvara är vilket perspektiv svenska teckenspråksanvändare föredrar vid hanteringen av teckenspråk i spel. Artefakten består av tre 3D-animerade spelsimulationer i videoform; där testpersonen fick rangordna dem efter tydlighet i teckenspråket och vilket perspektiv de helst hade sett i ett teckenspråksspel. Urvalsgruppen bestod av svenska teckenspråksanvändare; varav 51 testpersoner svarade på enkäten. 27 respondenter svarade att de hade funktionsvariation; 16 personer hade närstående med funktionsvariation; och övriga var intresseanvändare. Framtida studier inom ämnet kan vidareutvecklas för att förbättra inkluderande speldesign; och ge ytterligare tillgänglighet för teckenspråksanvändare.,,Svenskt teckenspråk; kameraperspektiv; datorspel; 3D animation; inkluderande speldesign,,Mall för examensarbete,n,main_2001-2006,2017.0,matched
,Bachelor's Thesis,3D och kommunal fysisk planering En undersökning om motiven till användandet av 3D i den kommunala fysiska planeringen,Engineering and Technology,På senare år har tekniker för 3D-visualisering fått ett allt mer utbrett användande inom kommunal fysisk planering. Detta; plus att jag själv använder tekniken i mitt dagliga arbete som planarkitekt; väckte frågor kring skälet till införandet av tekniken; vilka beslut och förväntningar som legat till grund för införandet och vilket forskningsstöd tekniken har; vad gäller visualisering; tydlighet och kommunicerbarhet i planarbetet. Detta examensarbete i Fysisk planering vid BTH; vill belysa dessa frågor. Arbetet består av litteratursökning efter adekvat forskning i ämnet; en enkät ställd till ett litet urval av anställda och politiker i fyra kommuner som är medlemmar i ett 3D nätverk; en dokumentsökning på samma kommuners hemsidor samt en kompletterande enkätundersökning bland planarkitekter i fem andra kommuner som inte är medlemmar i ovan nämnda nätverk. Forskningsstöd för effektiviteten i eller för- och nackdelar med att använda 3D-modeller för ökad förståelse och kommunikation mellan tjänstemän och politiker samt med allmänheten; i samband med kommunal fysisk planering; saknas. Genom sammanställningar av forskning inom fälten miljöpsykologi och åskådlig planredovisning samt svensk arkitekturforskning kan man ändå få ledtrådar till möjligheter och svårigheter med användningen av 3D visualisering och dess roll som kommunikationsmedel. Rätt använd skulle tekniken kunna stärka möjligheten till åskådliggörande; men det finns också risker; kopplade till användande av tekniken. Det främsta skälet till att kommuner inför 3D-teknik inom fysisk planering; uppges av såväl Planarkitekter; kommuntjänstemän med ansvar för 3D tekniken; samt bland politiker vara önskan om att öka förståelsen hos medborgarna; av förslag till förändring av den fysiska miljön. Något som också oftast motsvaras i kommunernas dokument; där sådana finns. Alla kommuner har inte dokumenterade officiella inriktnings- och policydokument i frågan. Forskningen pekar dock på risker vid användning av visualisering i tidiga skeden av processen. I den avslutande diskussionen berörs arbetets frågeställningar; potentiella problem och möjligheter med användandet av tekniken samt förslag till områden för vidare studier. I slutsatserna konstateras att det finns en diskrepans mellan den övervägande positiva synen på användningen i kommunerna och det som forskningen visar.,,3D; förståelse; åskådlig planredovisning; detaljplanering; kommunikation,,FULLTEXT01.pdf,n,main_2001-2006,2012.0,matched
,Bachelor's Thesis,3D på webben: nästa steg för E-handeln? Stereoskopisk 3D som produktpresentation,Engineering and Technology,Inom den kraftigt växande E-handeln råder stark konkurrens. Metoder att öka marknadsandelar och sälja mer produkter är viktigare än någonsin. I denna studie utvärderas metoden att presentera produkter med hjälp av stereoskopisk 3D. En fördel som kan konstateras är att kunderna får en mer verklighetsnära uppfattning av produkten än med traditionella bilder av tvådimensionell typ. Den tydligaste förbättringen är kopplad till upplevelsen av djup. Den verkar ge användaren en bättre bedömning av en produkts rymlighet. Då stereoskopisk 3D inom E-handeln är helt oexploaterad är det också intressant att fördjupa sig i eventuella orsaker till detta. En sådan är säkerligen att tekniken är ung; och därmed inte färdigutvecklad. I denna studie kan bland annat konstateras att användare upplever 2D-bilder som skarpare än 3D-bilder. Även andra egenskaper som bedömts med hjälp av bilder har rankats som sämre av de som sett bilderna i 3D jämfört med de som sett de i 2D. Dock har sådana egenskaper som kan kopplas till djupupplevelse en stark positiv korrelation med just 3D-bilder. Det finns också indikationer på att upplevelsen av 3D påverkas av hur testen designas. I denna studies Tänka-högt-test var respondenterna mer positiva till användningen av 3D-bilder än vad som kunde konstateras i en omfattande enkät i samband med en uppföljande test.,,stereoskopisk 3D; S3D; I3DPP; E-handel,,3D på webben,n,main_2001-2006,2013.0,matched
,Bachelor's Thesis,Abakavir och lamivudin i kombination med efavirenz eller atazanavir vid behandling av HIV.: En jämförande litteraturstudie om effekt och säkerhet,Medical and Health Sciences,Under början av 1980-talet uppmärksammades ovanliga tumörer och infektioner hos unga män som vanligtvis drabbar personer med nedsatt immunförsvar. Forskargrupper i Frankrike och USA upptäckte 1983 och 1984 ett nytt virus som fick namnet humant immunbrist virus (HIV). En infektion av HIV fortlöper under många år asymtomatiskt och det är först när immunförsvaret är försvagat som symtom börjar märkas. Första läkemedlet som godkändes för att behandla HIV presenterades 1987 och dödligheten i följdsjukdomen Acquired Immunodeficiency Syndrome (AIDS) minskade drastiskt. Under 1996 infördes en ny behandling i form av kombinationer av tre eller fler läkemedel; som kom att kallas antiretroviral terapi (ART).,,HIV; ART; atazanavir/r; efavirenz; NRTI,,Examensarbete – mall för rapport,n,main_2001-2006,2016.0,matched
,Bachelor's Thesis,Allergenspecifik immunterapi: sublingual respektive subkutan administrering vid husdammskvalsterallergi,Medical and Health Sciences,Prevalensen av allergisjukdomar har ökat kraftigt sedan mitten av 1900-talet. Allergenspecifik immunterapi är en immunmodulerande behandling som kan vara aktuell hos vissa individer med medelsvår till svår IgE-medierad allergi. Behandlingen kan administreras sublingualt eller subkutant. Syftet med detta litteraturarbete var att undersöka om sublingual immunterapi (SLIT) och subkutan immunterapi (SCIT) med husdammskvalsterallergen skiljer med avseende på förändring av symtom- och medicineringspoäng; specifika IgE- och IgG4-antikroppar; IL-10 och IFN-γ. Artiklar har sökts i databasen PubMed. Fem artiklar som undersökte effekten av både SLIT och SCIT valdes ut för att besvara syftet. SCIT gav en signifikant större minskning av symtompoängen för astma i studie 1 och 2; men ej i studie 3. Även medicineringspoängen för astma minskade signifikant mer med SCIT än SLIT i studie 2; men ej i studie 1. Studie 4 visade att SCIT minskade symtompoängen signifikant mer än SLIT. Ingen statistiskt signifikant skillnad sågs mellan SLIT och SCIT vad gäller minskning av symtompoäng för rinit i studie 1-3; medicineringspoäng för rinit i studie 1 och 2 eller totala medicineringspoängen i studie 3. SCIT ökade halten specifika IgG4-antikroppar signifikant mer än SLIT i studie 1; 2 och 5. Ingen statistiskt signifikant skillnad sågs mellan SLIT och SCIT vad gäller förändring av specifika IgE-antikroppar; IL-10 och IFN-γ. Resultaten från studierna tyder på att SLIT och SCIT är lika effektiva vid minskning av symtom- och medicineringspoäng för rinit efter 1-2 års behandling. SCIT kan däremot tänkas vara effektivare efter 3 års behandling. Vad gäller minskning av symtom- och medicineringspoäng för astma verkar SCIT vara effektivare än SLIT. SCIT ökar halten specifika IgG4-antikroppar mer än SLIT. Ingen skillnad mellan SLIT och SCIT verkar finnas vad gäller förändring av halten specifika IgE-antikroppar; IL-10 och IFN-γ. Fler randomiserade kontrollerade studier som gör en direkt jämförelse mellan SLIT och SCIT skulle vara önskvärt för att fastställa om långtidseffekterna mellan SLIT och SCIT med husdammskvalsterallergen skiljer eller ej.,,allergenspecifik immunterapi; ASIT; allergi; SLIT; SCIT; husdammskvalster; HDM,,FULLTEXT01.pdf,n,main_2001-2006,2015.0,matched
,Bachelor's Thesis,Akutpreventivmedel: Hur skiljer sig effektivitet och säkerhet för de tre godkända metoderna levonorgestrel; ulipristal och kopparspiral?,Medical and Health Sciences,I Sverige är abort en laglig rättighet och det finns flera godkända metoder för regelbunden antikonception. Ändå finns ett behov av akutmetoder för att förhindra oönskad graviditet.  Det finns tre godkända akutpreventivmedelsmetoder; levonorgestrel; ulipristal och kopparspiral. Detta arbetes syfte var att undersöka effektivitet och säkerhet för dessa tre godkända metoder. En litteratursökning gjordes i databasen PubMed;  7 artiklar valdes ut för analys. Artikel 1och 2 undersökte levonorgestrels effektivitet och säkerhet och kunde redovisa graviditetsfrekvenser på 0; 57%  och 0;67 % ; samt en graviditetsförebyggande effektivitet på 68 %. Artikel 3 jämförde ulipristal och levonorgestrel och redovisade graviditetsfrekvenser på 1;8 % för ulipristal och 2;6 % för levonorgestrel. Även ”non-inferiority” konstaterades med OR på 0;68. Artikel 4 undersökte levonorgestrels effektivitet och redovisade graviditetsfrekvenser på 2;0 % (12 h- gruppen) och 1;9 % (24 h- gruppen); dessutom redovisades en graviditetsförebyggande effektivitet på 72 % (12 h- gruppen) och 75 % (24 h- gruppen). Artikel 5 jämförde ulipristal och levonorgestrel och fann att ulipristalbehandling  är ”non-inferiority” till levonorgestrelbehandling. Artikel 6 undersökte ulipristals effektivitet och redovisade en graviditetsfrekvens på 2; 1 % och en graviditetsförebyggande effektivitet på  62; 3%. Artikel 7 undersökte kopparspiralens effektivitet och kunde redovisa 100 % graviditetsförebyggande effektivitet. Akutpreventivmedel fungerar inte alltid; men förhindrar oönskade graviditeter. Slutsatsen är att resultaten ger stöd för gällande behandlingsrekommendationer.,,akutpreventivmedel; levonorgestrel; ulipristal; kopparspiral,,Microsoft Word - examensarbete_akutpreventivmedel_sandra_alexandersson,n,main_2001-2006,2014.0,matched
,Bachelor's Thesis,Alternativa fröer i bröd: En teknisk och sensorisk utvärdering av amarant; bovete; chia; hirs samt quinoa i bröd och bakning,Medical and Health Sciences,Influenser från hela världen påverkar livsmedelsindustrin och användandet av fröer har ökat kraftigt de senaste åren. Idag används endast ett begränsat antal fröer inom bageriindustrin men ett intresse finns av att finna alternativa fröer som kan bidra med sina egenskaper till bröd. Syftet med det här examensarbetet är att undersöka amarant; bovete; chia; hirs och quinoa; för att se vad de kan bidra med för näringsmässiga och sensoriska egenskaper till bröd. Examensarbetet utförs vid Pågen AB. Genom en mindre litteraturstudie och ett antal bakningsförsök med efterföljande analyser av volym; inkråm; textur och vattenhalt; kartläggs fröernas närings- och bakningsegenskaper. Sensoriska analyser görs även för att undersöka dessa egenskaper hos varje frö. Av de studerade fröerna valdes chia; bovete och quinoa ut för vidare bakningsförsök. Chia och bovete valdes ut bland annat på grund av de goda resultaten från de sensoriska analyserna och försöken visade att båda fröerna fungerar bra i olika bröd; i olika mängder. Quinoas bittra smak och lukt var svår att få bort men minskade när fröet användes som dekor. Även chia och krossat bovete passade bra som dekor på bröd.Försöken visar på att det finns spännande alternativa fröer som kan bidra med mycket både när det gäller näring och smak till bröd. Vidare försök med olika brödrecept och varierade frömängder krävs för att se hur väl fröerna skulle fungera i storskaliga projekt inom bageriindustrin.,,bröd; fröer; amarant; bovete; chia; hirs; quinoa,,FULLTEXT02.pdf,n,main_2001-2006,2010.0,matched
,Bachelor's Thesis,Art- och genusbestämning av bakterier direkt från blododlingar med MALDI-TOF MS,Medical and Health Sciences,Sepsis är ett allvarligt tillstånd som uppstår när bakterier går från vävnad till blodbanan. Positiva blododlingar odlas på agarplattor och bakterier analyseras med Matrix Assisted Laser Desorption Ionisation Time-of-flight Mass spectrometry (MALDI-TOF MS) där prov blandas med en matrix och sedan bestrålas med laser. Proteinerna i provet joniseras och rör sig mot en detektor; vilket ger ett m/z-spektrum som jämförs med referensspektrum i en databas och ett score-värde erhålls över hur väl analyten liknar referensen. Arbetets syfte var att undersöka möjligheten att direktidentifiera bakterier från blod med en viss preparation innan analys med MALDI-TOF MS och på så vis möjliggöra snabbare preliminära svar samt undersöka möjligheten att särskilja Staphylocoocus aureus och koagulasnegativa stafylokocker. Innan analys med MALDI-TOF MS centrifugerades blod från positiva blododlingar blod i flera steg med 5 % natriumkloridlösning (NaCl-metoden). Dessutom testades ett kommersiellt kit (Sepsityper; Bruker Daltonics). Med NaCl-metoden sågs korrekt identifiering hos 66 % av inokulerade proverna. Av blododlingar innehållande med S. aureus respektive koagulasnegativa stafylokocker identifierades 60 % respektive 43 % av bakterierna korrekt. Med Sepsiptyper erhöll 58 % av proverna godkänt score-värde. Slutsatsen blev att det är möjligt att identifiera bakterier direkt från blod efter viss preparation; men metoden bör utvecklas mer då det fanns en signifikant skillnad i score mellan NaCl-metoden och nuvarande metod. Det är dock möjligt att skilja mellan Staphylococcus aureus och koagulasnegativa stafylokocker. Fler studier är nödvändiga för att avgöra möjligheten att föra in någon av metoderna i rutindiagnostiken.,,MALDI-TOF MS; Blododling; BacT/ALERT; Sepsityper; MALDI-TOF MS; NaCl-metoden,,Examensarbete mall - Linnéuniversitetet,n,main_2001-2006,2014.0,matched
,Bachelor's Thesis,3-5 åringar möter matematik: En studie kring The English School i Älmhults arbete med taluppfattning,Natural Sciences,Under förskoleåren behöver barn utveckla en förståelse för tal; lika väl som de måste erövra det talade språket. Barns möjligheter att lära matematik påverkas av hur deras första möte med matematiken ser ut. Uppsatsen är en fallstudie vars syfte är att beskriva hur The English School i Älmhult; arbetar med taluppfattning. För att kunna ge en så fyllig bild som möjligt har vi genomfört observationer och intervjuat de två lärarna som arbetar med denna åldersgrupp samt intervjuat skolans rektor. Vi har även tittat närmare på de styrdokument som; förutom Lpfö 98; ligger till grund för verksamheten. Vi har mött en verksamhet där matematiken lyfts fram och fokuseras på redan i tidig ålder. Lärarna presenterar och introducerar matematik för barn på ett mycket medvetet och strukturerat sätt.,,matematik; taluppfattning; förskola; pre-school; arbetsmetod,,FULLTEXT01.pdf,n,main_2001-2006,2007.0,matched
,Bachelor's Thesis,Artificiell intelligens - ANN och evolution i shooterspel,Natural Sciences,Detta arbete undersöker hur två olika nätverksarkitekturer för artificiella neurala nätverk fungerar i en testmiljö av shooter-karaktär. De två arkitekturer som undersöks är ett feedforward-nätverk samt ett elman-nätverk som tränas med hjälp av evolutionära algoritmer. Skillnaden på de två valda nätverksarkitekturerna är att det sistnämnda har ett korttidsminne.Resultaten visar att det i den testmiljö som använts inte är någon skillnad på de två nätverksarkitekturerna; utan de uppnår i princip samma resultat. Dock så har de beteenden som nätverken uppnått visat på att det är möjligt att använda agenter som är skapade av artificiella neurala nätverk i ett shooter-spel och att de kan generera bra resultat. Något som inte fokuserats på i detta arbete men som skulle vara intressant att kolla vidare på; är till exempel förändring av storleken på nätverken eller att undersöka om ett långtidsminne på det rekurrenta nätverket hade förändrat resultatet.,,Artificiella neurala nätverk; ANN; genetiska algoritmer; evolution; spel,,https://www.diva-portal.org/smash/get/diva2:531903/FULLTEXT02.pdf,n,main_2001-2006,2012.0,matched
,Bachelor's Thesis,Procedurella Texturer: Skapande av en procedurell textur utifrån en referensbild med hjälp av en genetisk algoritm,Natural Sciences,Då dataspel blir mer grafiskt tilltalande för var år som går innebär detta också att mer utrymme behövs för att få plats med alla bildtexturer. Detta leder till att spel som annars skulle kunnat läggas ut på exempelvis XBOX Live Marketplace är för stora för att få plats där. Genom att byta ut vanliga bildtexturer mot procedurella texturer skulle detta problem kunna undvikas då de senare tar mindre plats än de förstnämnda. Denna uppsats tar upp och redovisar en metod för att återskapa bildtexturer som procedurella texturer; där en genetisk algoritm används för att evolvera fram procedurella texturer med visuella likheter med referenstexturen.,,Procedurella texturer; Texturer; Genetiska Algoritmer; Datorgrafik,,https://www.diva-portal.org/smash/get/diva2:2226/FULLTEXT01.pdf,n,main_2001-2006,2008.0,matched
,Bachelor's Thesis,Användarverifiering från webbkamera,Natural Sciences,Arbetet som presenteras i den här rapporten handlar om ansiktsigenkänning från webbkameror med hjälp av principal component analysis samt artificiella neurala nätverk av typen feedforward. Arbetet förbättrar tekniken med hjälp av filterbaserade metoder som bland annat används inom ansiktsdetektering. Dessa filter bygger på att skicka med redundant data av delregioner av ansiktet.,,Biometri; Ansiktsigenkänning; Principal Component Analysis; Artificiella Neurala Nätverk; Feedforward; Filter,,https://www.diva-portal.org/smash/get/diva2:3121/FULLTEXT01.pdf,n,main_2001-2006,2007.0,matched
,Bachelor's Thesis,IT-stöd för Migrationsverket: En studie om nyttjande av beslutsstödssystem vid placeringen av ensamkommande flyktingbarn,Natural Sciences,Sverige har de senaste åren konfronterats med ett ökat mottagande av ensamkommande flyktingbarn. Vid situationer som denna är det viktigt för myndigheter att fatta rättvisa beslut med rätt beslutsstödsystem. Denna studie inriktar sig på en undersökning hos Migrationsverket samt två kommuner där forskningsfrågan som tillämpades var ”Hur används beslutsstödsystem vad gäller placering av ensamkommandebarn i kommuner?”. Metoden som användes var kvalitativ data erhölls genom litteratursökning samt intervjuer. Studien har pågående under flera faser tillämpat Zachmans ramverk som ett hjälpmedel för att analysera erhållen data samt för att skapa intervjufrågor och genomföra intervjuer. En beslutsmodell och Zachmans ramverk har applicerats på respondenternas svar för att kartlägga respondenterna enligt modellerna. Resultatet har varit en önskan av en ökad effektivitet vad gäller beslutsfattande för kommuner och mottagandet av denna information från Migrationsverket. Idag uppfattar kommunerna sina beslutprocesser som manuella. Utifrån ett Business Intelligence (BI) perspektiv är slutsatsen av denna studie att Migrationsverket samt kommunerna behöver tillämpa ett dynamiskt samspel vad gäller beslutsfattande; integrering; mottagande av information och hantering av denna information för att fatta beslut. Denna studie kan användas som grund för framtida forskning där syftet är att applicera Business Intelligence (BI) behov i en verksamhet genom en tillämpning av Zachmans ramverk.,,Anvisningar; beslutsstödsystem; Business Intelligence; Zachmans ramverk; Migrationsverket; ensamkommande flyktingbarn,,https://www.diva-portal.org/smash/get/diva2:942102/FULLTEXT01.pdf,n,main_2001-2006,2016.0,matched
,Bachelor's Thesis,När mat blir sopor; och när den inte blir det: En studie om matsvinn ur ett miljö –och individperspektiv,Agricultural and Veterinary Sciences,Svinnet av mat har i Sverige uppskattats till cirka 1 miljon ton per år och sannolikt är det på hushållsnivå som de största mängderna matsvinn uppstår . En färsk undersökning visar att det årligen slängs uppemot 100 kilo mat per person i Sverige; vilket innebär stora och onödiga belastningar på miljö och klimat. Genom att minska svinnet av mat minskar också belastningen på miljön. Syftet med studien har varit att studera attityder till matsvinn i svenska hushåll samt identifiera hinder och förutsättningar för ett minskat svinn. Resultatet bygger på sju enskilda intervjuer med konsumenter och resultatet visar att dessa respondenter ogillar att slänga mat och slänger relativt lite. Svinnets miljöpåverkan tycks inte vara huvudsakligt skäl till att inte vilja slänga mat. Istället är respekt för maten; respekt för de fattiga samt den privata ekonomin mer framträdande aspekter vad gäller orsaker till att inte vilja slänga mat. Dessa känslor har följt med respondenterna från deras egen uppväxt vilket i kombination med kunskaper i matlagning tycks vara förutsättningar som leder till mindre matsvinn.,,matsvinn; miljö; svenska hushåll; individ; miljöanpassade handlingar; attityder; hinder och förutsättningar,,https://www.diva-portal.org/smash/get/diva2:370492/FULLTEXT01.pdf,n,main_2001-2006,2010.0,matched
,Bachelor's Thesis,"""Jag ville ge mitt barn de bästa förutsättningarna"": En kvalitativ intervjustudie om tankar kring matvanor under graviditet hos nyblivna förstagångsmammor",Agricultural and Veterinary Sciences,Bakgrund Den blivande mammans matvanor under graviditeten är viktiga eftersom hon har ett ökat näringsbehov och försörjer en annan individ. En del av grunden för barnets framtida hälsa och matvanor ges redan i mammans mage. Trots det har studier visat att mammans matintag är otillräckligt jämfört med rekommendationerna samt att intaget av godis och fikabröd ofta ökar under graviditeten. Syftet med studien var att utforska inställningen till hälsosam och ohälsosam mat; samt hur denna inställning upplevdes påverka matintaget; hos nyblivna förstagångsmammor under graviditeten. Åtta intervjuer genomfördes med nyblivna förstagångsmammor. Intervjuerna genomfördes med en semistrukturerad intervjuguide och spelades in med hjälp av en inspelningsapp. Data som samlades in transkriberades och analyserades sedan med kvalitativ innehållsanalys. Deltagarna berättade att de ändrade inställningen till sina matvanor då de blev gravida. Det blev allt viktigare att äta en varierad kost innehållande mycket grönsaker och frukt (hälsosam mat); och intaget av snabbmat och produkter innehållande mycket socker minskade (ohälsosam mat). Denna inställning följdes inte under hela graviditeten; och intaget av snabbmat och sockerrika livsmedel ökade under den senare delen. Kostråden från vårdpersonal upplevdes som bristfälliga på grund av att de gavs för få råd; och att mycket information själv fick hämtas från framförallt Livsmedelsverket. Deltagarna följde inte sin initiala inställning till upplevd hälsosam och ohälsosam mat under hela graviditeten. Deltagarna efterfrågade även mer information om mat under graviditet från vårdpersonal. Mer stöd och information från vården kan ge den gravida kvinnan bättre förutsättningar till att hålla en hälsosam kost under hela graviditeten.,,Dietist; matvanor under graviditet,,https://www.diva-portal.org/smash/get/diva2:1160264/FULLTEXT01.pdf,n,main_2001-2006,2017.0,matched
,Bachelor's Thesis,Treåringars matvanor; fysiska aktivitet; samt Body Mass Index i Västerbotten: I relation till amningsduration och familjekonstellation,Agricultural and Veterinary Sciences,"Forskning har visat att hur länge barn ammats; har betydelse för deras hälsa senare i livet. Även barnens sociala miljö har visat sig ha effekt på hälsan och barnens matvanor. Salut är en satsning av Västerbottens läns landsting med målet att förbättra länsbornas hälsa fram till 2030. Syftet med studien var att undersöka treåringars matvanor; Body Mass Index (BMI) och fysiska aktivitet i relation till amningsduration och familjekonstellation.
2015,Bachelor's Thesis,Granvirkes permeabilitet beroende av dess fysikaliska utformning och applicerat färgsystem,Agricultural and Veterinary Sciences,Densitetsmätningar och permeabilitetstest enligt EN 927-5 har utförts för att studera huruvida granvirkes fysikaliska egenskaper i kombination med applicerat färgsystem påverkar permeabiliteten. De egenskaper som studerats är frod- och senvuxenhet; splint- och kärnved samt densitet. Aktuella färgsystem som studerats är alkyd; akrylat och linolja; vilka jämförts med omålad referens. Studien påvisar inget samband mellan virkets densitet och permeabilitet; bestruket eller ej. Det som istället tycks påverka vattenabsorptionen är närvaro av splint-/kärnved samt frod-/senvuxenhet. Senvuxen kärnved var den bestrukna vedtyp som absorberade mest vatten gällande samtliga färgsystem. Vedtyp som hade lägst vattenabsorption varierade dock. Linolja var generellt det färgsystem som gav lägst permeabilitet; främst på frodvuxen kärnved. Denna kombination hade lägst absorption genom hela försöket.,,Gran; Picea abies; alkyd; akrylat; linolja; absorption; densitet; EN 927-5; frodvuxen; senvuxen; kärnved; splintved; vårved; sommarved,,https://www.diva-portal.org/smash/get/diva2:823891/FULLTEXT01.pdf,
2012,Bachelor's Thesis,Nutidens ventilationssystem i lantbrukets lösdriftstallar: En undersökning av sex stycken ventilationssystem,Agricultural and Veterinary Sciences,Den traditionella båsladugården har idag utvecklats till lösdriftstallar där korna har fri tillgång till foder och liggplatser. Korna mjölkas i antingen mjölkgrop; karusell eller av en robot. För att uppnå bra termisk komfort i lösdriftsstallen så använder man sig av naturlig eller mekanisk ventilation. I detta arbete så undersöks några olika ventilationssystem som använder sig av naturlig ventilation på fem utvalda kostall för att se hur de fungerar i praktiken. Detta görs med fukt- och temperaturmätare och med rökpatroner för att se hur luften rör sig i stallet. Resultatet analyseras för att se om det är något ventilationssystem som sticker ut jämför med de andra. Beskrivning kring hur man skulle kunna gå tillväga vid en vidare utveckling av detta arbete diskuteras.  ,,lösdriftstall; naturlig ventilation; kostall; ventilationssystem,,https://www.diva-portal.org/smash/get/diva2:537499/FULLTEXT01.pdf,
2014,Bachelor's Thesis,Jag är väl ingen sexuell? - En textanalys om barns sexualitet inom förskolans arena,Social Sciences,Denna uppsats behandlar barns sexualitet inom förskolans arena. Syftet är att problematisera förskolebarns sexualitet och analysera förskollärares förutsättningar att arbeta med detta utifrån valda dokument samt hur detta kan påverka barns utveckling. Metoden som används för att besvara forskningsfrågorna är en kvalitativ innehållsanalys. Därtill används både förskolans och grundskolans läroplan för att urskilja hur ämnet sex- och samlevnad behandlas inom utbildningsväsendet. Även Malmö högskolas utbildningsplan tillämpas för att synliggöra förskollärares utbildning angående barns sexualitet och ett dokument som beskriver kommitténs uppdrag samt förslag till ett måldokument gällande de pedagogiska verksamheterna. De teoretiska utgångspunkterna handlar om sexualitet utifrån Foucault tankar; därtill används Donzelots tankar om norm och moral och tillsist behandlas begreppet normalisering. Resultatet visar på att trots att förskolans verksamhet ska utgå från forskning och beprövad erfarenhet så erbjuds inte förskollärare utbildning inom ämnet sex- och samlevnad. Jag för en diskussion kring de eventuella orsaker som ligger till grund för osynliggörandet av ämnet inom förskolans arena. Ämnet sex- och samlevnad tolkas även in i förskolan utan att för den delen förändra förskolans läroplan samt hur det kan gagna barns utveckling. Denna förmån handlar om att främja barns sexuella hälsa för att erbjuda barn en positiv självuppfattning; kunskap om den egna integriteten och sociala koder samt förståelse för sina egna sexuella känslor. Pedagoger får möjlighet att förhindra en begränsande könstillhörighet samt skapa en tolerant miljö inom förskolan. Då pedagoger inom förskola arbetar med ämnet sex-och samlevnad skulle det förekomma en mindre risk att barnen själva får hantera sina sexuella känslor.,,Barns sexualitet; Förskola; Textanalys,,https://www.diva-portal.org/smash/get/diva2:1496141/FULLTEXT01.pdf,
2017,Bachelor's Thesis,Pojkar som skriver: En kvalitativ studie om vad som utmärker mer avancerade skrivare,Social Sciences,Syftet med denna studie är att öka kunskapen om vad som utmärker mer avancerade manliga skrivare på mellanstadiet. Genom en enkätundersökning av pojkars attityder till skrivande samt observationer av pojkars skrivpraktiker före och under ett längre skrivprojekt studerades aspekter som utmärker dessa skrivare gentemot övriga elever. Studien fann att de mer avancerade manliga skrivarna kommer från högutbildade familjer samt att de avancerade skrivarnas positiva attityder till skrivandet var väl förankrade i hemmet. Studien fann också att dessa pojkar i högre uträckning anstränger sig för sin egen; lärarens och sina vårdnadshavares skull än deras klasskamrater. Slutsatsen är att vårdnadshavares värderingar samt att läraren har höga förväntningar på pojkarna avspeglar sig i en vilja att anstränga sig för att lära – vilket i studien visade sig vara nyckeln till att bli en mer avancerad skrivare,,Mellanstadiet; attityder; skrivpraktiker; avancerade skrivare,,https://www.diva-portal.org/smash/get/diva2:1114163/FULLTEXT01.pdf,
2011,Bachelor's Thesis,”Och så händer det något som förändrar ens liv”: En antologi om omställningar i livet,Social Sciences,Ur ett symbolisk interaktionistiskt perspektiv är människan en social varelse som lever i ett samhälle som är under ständigt skapande. I det samhälle där individen genom interaktion både formas och skapas är samhälle och individ tätt förenade vilket är den utgångspunkt vi genomgående valt att förhålla oss till i denna antologi. Antologin belyser omställningar i livet genom fyra olika bidrag. Agnesa Abrashis bidrag heter ”Ett nytt skede i livet – en studie om identitet och moderskap” och behandlar hur mammor ser på sitt identitetsskapande. Annika Sternlund tar upp adopterades syn på sitt identitetsskapande och sina livsvillkor i bidraget ”Rötterna är där hjärtat rotar sig”. Amanda Sundberg belyser i sitt bidrag ”Som barn var man ju förväntansfull – en studie om individer som immigrerat vid unga år” fem immigranters brott i livet i och med flytten till ett nytt land. Helenas Valentinsons bidrag """"Man känner ju i benen och det att man inte är 17 år längre"""" handlar om de förändringar som sker när en individ blir pensionär. Gemensamt för antologin är även att vi relaterar identitetsskapandet i förhållande till tillhörighet och utanförskap. Slutsatsen för denna studie är att individens livsvillkor påverkas av faser i livet vilket inverkar på identitetsskapandet. På så sätt ses identiteten som något föränderligt.""",,Identitet; utanförskap; tillhörighet; omställning; förändring; moderskap; adopterade; pensionär; emigrant; immigrant,,https://www.diva-portal.org/smash/get/diva2:556050/FULLTEXT01.pdf,n,main_2001-2006,2014.0,matched
